ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,TAXONOMY,AAEC_TOTAL_TON,AAEC_STRUCTURAL_TON,AAEC_NONSTRUCTURAL_TON
UKR,Ukraine,1,Cherkasy,Com,CR/LFINF+CDL/H:1/COM,0.0103,0.0079,0.0024
UKR,Ukraine,1,Cherkasy,Com,CR/LFINF+CDL/H:2/COM,0.0048,0.0037,0.0011
UKR,Ukraine,1,Cherkasy,Com,CR/LFINF+CDL/HBET:3-5/COM,0.0095,0.0066,0.0029
UKR,Ukraine,1,Cherkasy,Com,MUR+CB/LWAL+CDN/H:1/COM,0.0143,0.0127,0.0016
UKR,Ukraine,1,Cherkasy,Com,MUR+CB/LWAL+CDN/H:2/COM,0.0000,0.0000,0.0000
UKR,Ukraine,1,Cherkasy,Com,MUR+CB/LWAL+CDN/HBET:3-5/COM,0.0090,0.0080,0.0010
UKR,Ukraine,1,Cherkasy,Com,MUR+CL/LWAL+CDN/H:1/COM,0.0184,0.0169,0.0014
UKR,Ukraine,1,Cherkasy,Com,MUR+CL/LWAL+CDN/H:2/COM,0.0085,0.0079,0.0007
UKR,Ukraine,1,Cherkasy,Com,MUR+CL/LWAL+CDN/HBET:3-5/COM,0.0293,0.0281,0.0011
UKR,Ukraine,1,Cherkasy,Com,MUR+STRUB/LWAL+CDN/H:1/COM,0.4128,0.3428,0.0700
UKR,Ukraine,1,Cherkasy,Com,MUR+STRUB/LWAL+CDN/H:2/COM,0.0965,0.0855,0.0110
UKR,Ukraine,1,Cherkasy,Com,MUR+STRUB/LWAL+CDN/HBET:3-5/COM,0.1138,0.1058,0.0080
UKR,Ukraine,1,Cherkasy,Com,W/LFM+CDL/H:1/COM,0.0000,0.0000,0.0000
UKR,Ukraine,1,Cherkasy,Com,W/LFM+CDL/H:2/COM,0.0000,0.0000,0.0000
UKR,Ukraine,1,Cherkasy,Ind,CR+PC/LFM+CDN/H:1/IND,4.2813,3.2771,1.0042
UKR,Ukraine,1,Cherkasy,Ind,CR/LFINF+CDN/H:1/IND,9.4683,7.6945,1.7739
UKR,Ukraine,1,Cherkasy,Ind,CR/LFM+CDN/H:1/IND,7.6828,5.7476,1.9352
UKR,Ukraine,1,Cherkasy,Ind,MUR/LWAL+CDN/H:1/IND,9.0879,8.3527,0.7352
UKR,Ukraine,1,Cherkasy,Ind,S+SL/LFM+CDN/H:1/IND,1.4592,1.0448,0.4144
UKR,Ukraine,1,Cherkasy,Ind,S/LFM+CDN/RME/H:1/IND,0.3789,0.1921,0.1868
UKR,Ukraine,1,Cherkasy,Res,CR/LFINF+CDN/HBET:3-5/RES,7.5629,3.6036,3.9593
UKR,Ukraine,1,Cherkasy,Res,MUR+ADO/LWAL+CDN/H:1/RES,6.9582,5.8517,1.1065
UKR,Ukraine,1,Cherkasy,Res,MUR+CB/LWAL+CDN/H:1/RES,0.9112,0.8160,0.0952
UKR,Ukraine,1,Cherkasy,Res,MUR+CL/LWAL+CDN/H:1/RES,2.0536,1.8024,0.2512
UKR,Ukraine,1,Cherkasy,Res,MUR+STRUB/LWAL+CDN/H:1/RES,28.4817,24.8688,3.6130
UKR,Ukraine,1,Cherkasy,Res,W/LFM+CDL/H:1/RES,0.0365,0.0128,0.0238
UKR,Ukraine,10,Khmel'nyts'kyy,Com,CR/LFINF+CDL/H:1/COM,0.3721,0.2899,0.0822
UKR,Ukraine,10,Khmel'nyts'kyy,Com,CR/LFINF+CDL/H:2/COM,0.3383,0.2546,0.0836
UKR,Ukraine,10,Khmel'nyts'kyy,Com,CR/LFINF+CDL/HBET:3-5/COM,0.3711,0.2356,0.1355
UKR,Ukraine,10,Khmel'nyts'kyy,Com,MUR+CB/LWAL+CDN/H:1/COM,0.1653,0.1538,0.0114
UKR,Ukraine,10,Khmel'nyts'kyy,Com,MUR+CB/LWAL+CDN/H:2/COM,0.0406,0.0368,0.0038
UKR,Ukraine,10,Khmel'nyts'kyy,Com,MUR+CB/LWAL+CDN/HBET:3-5/COM,0.1585,0.1433,0.0152
UKR,Ukraine,10,Khmel'nyts'kyy,Com,MUR+CL/LWAL+CDN/H:1/COM,0.8471,0.7787,0.0684
UKR,Ukraine,10,Khmel'nyts'kyy,Com,MUR+CL/LWAL+CDN/H:2/COM,0.1802,0.1576,0.0227
UKR,Ukraine,10,Khmel'nyts'kyy,Com,MUR+CL/LWAL+CDN/HBET:3-5/COM,0.3732,0.3141,0.0591
UKR,Ukraine,10,Khmel'nyts'kyy,Com,MUR+STRUB/LWAL+CDN/H:1/COM,7.4564,6.2954,1.1610
UKR,Ukraine,10,Khmel'nyts'kyy,Com,MUR+STRUB/LWAL+CDN/H:2/COM,3.0835,2.7263,0.3572
UKR,Ukraine,10,Khmel'nyts'kyy,Com,MUR+STRUB/LWAL+CDN/HBET:3-5/COM,3.7878,3.3070,0.4807
UKR,Ukraine,10,Khmel'nyts'kyy,Com,W/LFM+CDL/H:1/COM,0.0147,0.0059,0.0088
UKR,Ukraine,10,Khmel'nyts'kyy,Com,W/LFM+CDL/H:2/COM,0.0038,0.0013,0.0025
UKR,Ukraine,10,Khmel'nyts'kyy,Res,CR/LFINF+CDN/HBET:3-5/RES,24.6743,12.4373,12.2370
UKR,Ukraine,10,Khmel'nyts'kyy,Res,MUR+ADO/LWAL+CDN/H:1/RES,16.2199,13.5219,2.6980
UKR,Ukraine,10,Khmel'nyts'kyy,Res,MUR+CB/LWAL+CDN/H:1/RES,2.3249,2.0721,0.2528
UKR,Ukraine,10,Khmel'nyts'kyy,Res,MUR+CL/LWAL+CDN/H:1/RES,4.6804,4.1292,0.5513
UKR,Ukraine,10,Khmel'nyts'kyy,Res,MUR+STRUB/LWAL+CDN/H:1/RES,75.8366,66.4156,9.4210
UKR,Ukraine,10,Khmel'nyts'kyy,Res,W/LFM+CDL/H:1/RES,0.0792,0.0257,0.0535
UKR,Ukraine,11,Kiev City,Com,CR/LFINF+CDL/H:1/COM,0.0305,0.0221,0.0084
UKR,Ukraine,11,Kiev City,Com,CR/LFINF+CDL/H:2/COM,0.1180,0.0665,0.0514
UKR,Ukraine,11,Kiev City,Com,CR/LFINF+CDL/HBET:3-5/COM,0.1398,0.0967,0.0431
UKR,Ukraine,11,Kiev City,Com,MUR+CB/LWAL+CDN/H:1/COM,0.0345,0.0326,0.0019
UKR,Ukraine,11,Kiev City,Com,MUR+CB/LWAL+CDN/H:2/COM,0.0106,0.0098,0.0008
UKR,Ukraine,11,Kiev City,Com,MUR+CB/LWAL+CDN/HBET:3-5/COM,0.0963,0.0889,0.0074
UKR,Ukraine,11,Kiev City,Com,MUR+CL/LWAL+CDN/H:1/COM,0.1331,0.1262,0.0070
UKR,Ukraine,11,Kiev City,Com,MUR+CL/LWAL+CDN/H:2/COM,0.0462,0.0423,0.0039
UKR,Ukraine,11,Kiev City,Com,MUR+CL/LWAL+CDN/HBET:3-5/COM,0.1266,0.1150,0.0115
