ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,TAXONOMY,AAEC_TOTAL_TON,AAEC_STRUCTURAL_TON,AAEC_NONSTRUCTURAL_TON
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LDUAL+CDL+LFC:0.0/H:10/COM,2.5109,1.5932,0.9178
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDH+LFC:5.0/H:3/COM,13.9900,9.1469,4.8431
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDH+LFC:5.0/H:4/COM,7.8976,5.2838,2.6137
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDH+LFC:5.0/H:5/COM,4.1746,2.7176,1.4570
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDH+LFC:5.0/H:6/COM,1.8980,1.2908,0.6072
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDL+LFC:0.0/H:10/COM,2.9738,1.8998,1.0739
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDL+LFC:0.0/H:3/COM,6.7704,4.4175,2.3529
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDL+LFC:0.0/H:4/COM,3.2960,2.1888,1.1072
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDL+LFC:0.0/H:5/COM,2.5851,1.7686,0.8165
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDL+LFC:0.0/H:6/COM,2.3443,1.5225,0.8218
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDL+LFC:0.0/H:7/COM,2.5174,1.6133,0.9041
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDL+LFC:0.0/H:8/COM,2.6075,1.7189,0.8887
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDL+LFC:0.0/H:9/COM,2.6204,1.8224,0.7980
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDM+LFC:5.0/H:1/COM,16.8575,8.9736,7.8840
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDM+LFC:5.0/H:2/COM,140.7008,93.2269,47.4740
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDM+LFC:5.0/H:3/COM,35.7758,23.8979,11.8779
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDM+LFC:5.0/H:4/COM,19.1034,12.6808,6.4226
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDM+LFC:5.0/H:5/COM,10.4900,6.7443,3.7457
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDM+LFC:5.0/H:6/COM,7.6955,4.9965,2.6990
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDM+LFC:5.0/H:7/COM,2.8672,1.8622,1.0050
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDN/H:10/COM,4.5340,2.8556,1.6784
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDN/H:7/COM,3.9786,2.5663,1.4123
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFINF+CDN/H:8/COM,4.2386,2.7662,1.4724
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDL+LFC:0.0/H:1/COM,12.3799,8.0414,4.3385
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDL+LFC:0.0/H:2/COM,38.1771,24.9562,13.2209
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDL+LFC:0.0/H:3/COM,10.0166,6.5861,3.4305
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDL+LFC:0.0/H:4/COM,8.2268,5.6367,2.5901
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDL+LFC:0.0/H:5/COM,3.5301,2.3429,1.1872
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDL+LFC:0.0/H:6/COM,3.3716,2.3163,1.0552
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDL+LFC:0.0/H:7/COM,3.8562,2.4551,1.4011
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDL+LFC:0.0/H:8/COM,4.5743,2.8980,1.6763
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDL+LFC:0.0/H:9/COM,4.2878,2.8977,1.3901
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDM+LFC:5.0/H:3/COM,4.3520,2.8557,1.4963
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDM+LFC:5.0/H:4/COM,1.4357,0.9440,0.4916
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDN/H:1/COM,9.4524,5.9721,3.4803
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDN/H:2/COM,27.0196,17.6033,9.4163
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDN/H:3/COM,3.9008,2.5916,1.3092
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDN/H:4/COM,3.3845,2.2094,1.1751
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDN/H:5/COM,3.5658,2.3792,1.1866
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDN/H:7/COM,3.5670,2.3837,1.1832
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,CR/LFLS+CDN/H:8/COM,3.2631,2.1524,1.1107
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,MCF/LWAL+CDN/H:1/COM,22.4994,7.6334,14.8661
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,MCF/LWAL+CDN/H:2/COM,64.7490,37.1086,27.6403
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,MCF/LWAL+CDN/H:3/COM,29.2800,18.0473,11.2327
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,MCF/LWAL+CDN/H:4/COM,15.2866,9.3835,5.9032
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,MCF/LWAL+CDN/H:5/COM,2.0768,1.2690,0.8078
ESP,Spain,ESP.10_1,Comunidad Valenciana,Com,MUR+CL/LWAL+CDN/H:1/COM,395.3878,348.3016,47.0862
