ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,TAXONOMY,AAEC_TOTAL_TON,AAEC_STRUCTURAL_TON,AAEC_NONSTRUCTURAL_TON
DNK,Denmark,1,Hovedstaden,Com,CR/LFINF+CDL/H:1/COM,0.2111,0.1289,0.0822
DNK,Denmark,1,Hovedstaden,Com,CR/LFINF+CDL/H:2/COM,0.2074,0.1419,0.0655
DNK,Denmark,1,Hovedstaden,Com,CR/LFINF+CDL/HBET:3-5/COM,7.0322,4.0250,3.0072
DNK,Denmark,1,Hovedstaden,Com,CR/LFINF+CDL/HBET:6-/COM,0.4207,0.2854,0.1352
DNK,Denmark,1,Hovedstaden,Com,CR/LWAL+CDL/HBET:3-5/COM,1.6767,1.0348,0.6420
DNK,Denmark,1,Hovedstaden,Com,CR/LWAL+CDL/HBET:6-/COM,0.0243,0.0095,0.0148
DNK,Denmark,1,Hovedstaden,Com,MUR+CB/LWAL+CDN/H:1/COM,0.3262,0.2986,0.0276
DNK,Denmark,1,Hovedstaden,Com,MUR+CB/LWAL+CDN/H:2/COM,0.4159,0.3689,0.0471
DNK,Denmark,1,Hovedstaden,Com,MUR+CL/LWAL+CDN/H:1/COM,3.2258,3.0032,0.2226
DNK,Denmark,1,Hovedstaden,Com,MUR+CL/LWAL+CDN/H:2/COM,4.9731,4.7005,0.2727
DNK,Denmark,1,Hovedstaden,Com,MUR+ST/LWAL+CDN/H:1/COM,0.4872,0.4297,0.0576
DNK,Denmark,1,Hovedstaden,Com,MUR+ST/LWAL+CDN/H:2/COM,0.0741,0.0671,0.0070
DNK,Denmark,1,Hovedstaden,Com,W/LPB+CDL/H:1/COM,0.1399,0.0346,0.1053
DNK,Denmark,1,Hovedstaden,Com,W/LPB+CDL/H:2/COM,0.1504,0.0566,0.0938
DNK,Denmark,1,Hovedstaden,Ind,CR+PC/LFM+CDN/H:1/IND,0.6463,0.5385,0.1078
DNK,Denmark,1,Hovedstaden,Ind,CR/LFM+CDN/H:2/IND,0.8211,0.6609,0.1602
