ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,TAXONOMY,AAEC_TOTAL_TON,AAEC_STRUCTURAL_TON,AAEC_NONSTRUCTURAL_TON
ISL,Iceland,1,Eastern Region,Com,CR+PC/LWAL+CDH+LFC:0.0/H:1/COM,0.0000,0.0000,0.0000
ISL,Iceland,1,Eastern Region,Com,CR+PC/LWAL+CDH+LFC:0.0/H:2/COM,0.0000,0.0000,0.0000
ISL,Iceland,1,Eastern Region,Com,CR+PC/LWAL+CDH+LFC:0.0/HBET:3-5/COM,0.0007,0.0007,0.0000
ISL,Iceland,1,Eastern Region,Com,CR+PC/LWAL+CDH+LFC:0.0/HBET:6-/COM,0.0007,0.0005,0.0002
ISL,Iceland,1,Eastern Region,Com,CR+PC/LWAL+CDM+LFC:4.0/H:1/COM,0.0002,0.0000,0.0002
ISL,Iceland,1,Eastern Region,Com,CR+PC/LWAL+CDM+LFC:4.0/H:2/COM,0.0009,0.0001,0.0009
ISL,Iceland,1,Eastern Region,Com,CR+PC/LWAL+CDM+LFC:4.0/HBET:3-5/COM,0.0037,0.0025,0.0012
ISL,Iceland,1,Eastern Region,Com,CR+PC/LWAL+CDM+LFC:4.0/HBET:6-/COM,0.0082,0.0064,0.0018
ISL,Iceland,1,Eastern Region,Com,CR+PC/LWAL+CDN/H:1/COM,0.0000,0.0000,0.0000
ISL,Iceland,1,Eastern Region,Com,CR+PC/LWAL+CDN/H:2/COM,0.0000,0.0000,0.0000
ISL,Iceland,1,Eastern Region,Com,CR+PC/LWAL+CDN/HBET:3-5/COM,0.0041,0.0030,0.0011
ISL,Iceland,1,Eastern Region,Com,CR+PC/LWAL+CDN/HBET:6-/COM,0.0005,0.0003,0.0001
ISL,Iceland,1,Eastern Region,Com,CR/LWAL+CDH+LFC:0.0/H:1/COM,0.0001,0.0000,0.0001
ISL,Iceland,1,Eastern Region,Com,CR/LWAL+CDH+LFC:0.0/H:2/COM,0.0008,0.0000,0.0008
ISL,Iceland,1,Eastern Region,Com,CR/LWAL+CDH+LFC:0.0/HBET:3-5/COM,0.0036,0.0013,0.0023
ISL,Iceland,1,Eastern Region,Com,CR/LWAL+CDH+LFC:0.0/HBET:6-/COM,0.0079,0.0015,0.0063
ISL,Iceland,1,Eastern Region,Com,CR/LWAL+CDM+LFC:4.0/H:1/COM,0.0004,0.0000,0.0004
ISL,Iceland,1,Eastern Region,Com,CR/LWAL+CDM+LFC:4.0/H:2/COM,0.0001,0.0000,0.0000
ISL,Iceland,1,Eastern Region,Com,CR/LWAL+CDM+LFC:4.0/HBET:3-5/COM,0.0168,0.0054,0.0114
ISL,Iceland,1,Eastern Region,Com,CR/LWAL+CDM+LFC:4.0/HBET:6-/COM,0.0022,0.0015,0.0007
ISL,Iceland,1,Eastern Region,Com,CR/LWAL+CDN/H:1/COM,0.0000,0.0000,0.0000
ISL,Iceland,1,Eastern Region,Com,CR/LWAL+CDN/H:2/COM,0.0001,0.0000,0.0000
ISL,Iceland,1,Eastern Region,Com,CR/LWAL+CDN/HBET:3-5/COM,0.0063,0.0052,0.0011
ISL,Iceland,1,Eastern Region,Com,MUR/LWAL+CDN/H:1/COM,0.0001,0.0001,0.0000
ISL,Iceland,1,Eastern Region,Com,S/LFBR+CDH/H:1/COM,0.0000,0.0000,0.0000
ISL,Iceland,1,Eastern Region,Com,S/LFBR+CDH/H:2/COM,0.0001,0.0001,0.0000
ISL,Iceland,1,Eastern Region,Com,S/LFBR+CDH/HBET:3-5/COM,0.0002,0.0000,0.0002
ISL,Iceland,1,Eastern Region,Com,S/LFM+CDH/H:1/COM,0.0000,0.0000,0.0000
ISL,Iceland,1,Eastern Region,Com,S/LFM+CDH/H:2/COM,0.0001,0.0000,0.0000
ISL,Iceland,1,Eastern Region,Com,S/LFM+CDH/HBET:3-5/COM,0.0000,0.0000,0.0000
ISL,Iceland,1,Eastern Region,Com,W/LWAL+CDH/H:1/COM,0.0002,0.0000,0.0001
ISL,Iceland,1,Eastern Region,Com,W/LWAL+CDH/H:2/COM,0.0000,0.0000,0.0000
ISL,Iceland,1,Eastern Region,Com,W/LWAL+CDM/H:1/COM,0.0009,0.0004,0.0005
ISL,Iceland,1,Eastern Region,Com,W/LWAL+CDM/H:2/COM,0.0004,0.0000,0.0003
ISL,Iceland,1,Eastern Region,Com,W/LWAL+CDN/H:1/COM,0.0002,0.0001,0.0001
ISL,Iceland,1,Eastern Region,Com,W/LWAL+CDN/H:2/COM,0.0003,0.0000,0.0003
ISL,Iceland,1,Eastern Region,Ind,CR+PC/LFM+CDL/H:1/IND,0.0152,0.0124,0.0028
ISL,Iceland,1,Eastern Region,Ind,CR/LFM+CDM/H:1/IND,0.0017,0.0002,0.0016
ISL,Iceland,1,Eastern Region,Ind,CR/LWAL+CDH/H:1/IND,0.0002,0.0000,0.0002
ISL,Iceland,1,Eastern Region,Ind,CR/LWAL+CDM/HBET:3-5/IND,0.0021,0.0018,0.0003
ISL,Iceland,1,Eastern Region,Ind,MR/LWAL+CDL/H:1/IND,0.0004,0.0003,0.0001
ISL,Iceland,1,Eastern Region,Ind,MUR/LWAL+CDN/H:1/IND,0.0105,0.0100,0.0005
ISL,Iceland,1,Eastern Region,Ind,S/LFBR+CDH/H:1/IND,0.0017,0.0008,0.0009
ISL,Iceland,1,Eastern Region,Ind,S/LFM+CDH/H:1/IND,0.0026,0.0014,0.0012
