ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,TAXONOMY,AAEC_TOTAL_TON,AAEC_STRUCTURAL_TON,AAEC_NONSTRUCTURAL_TON
NOR,Norway,NOR.10_1,Nordland,Com,CR+PC/LWAL+CDN/H:1/COM,0.0238,0.0033,0.0205
NOR,Norway,NOR.10_1,Nordland,Com,CR+PC/LWAL+CDN/H:2/COM,0.0038,0.0028,0.0010
NOR,Norway,NOR.10_1,Nordland,Com,CR+PC/LWAL+CDN/HBET:3-5/COM,0.1486,0.1108,0.0377
NOR,Norway,NOR.10_1,Nordland,Com,CR/LDUAL+CDN/HBET:3-5/COM,0.3267,0.2002,0.1265
NOR,Norway,NOR.10_1,Nordland,Com,CR/LDUAL+CDN/HBET:6-/COM,0.0091,0.0053,0.0038
NOR,Norway,NOR.10_1,Nordland,Com,CR/LWAL+CDN/H:1/COM,0.1271,0.0296,0.0975
NOR,Norway,NOR.10_1,Nordland,Com,CR/LWAL+CDN/H:2/COM,0.0277,0.0158,0.0119
NOR,Norway,NOR.10_1,Nordland,Com,CR/LWAL+CDN/HBET:3-5/COM,0.3380,0.2179,0.1201
NOR,Norway,NOR.10_1,Nordland,Com,CR/LWAL+CDN/HBET:6-/COM,0.0869,0.0557,0.0312
NOR,Norway,NOR.10_1,Nordland,Com,MUR/LWAL+CDN/H:1/COM,2.9887,2.5860,0.4027
NOR,Norway,NOR.10_1,Nordland,Com,MUR/LWAL+CDN/H:2/COM,1.3710,1.1527,0.2183
NOR,Norway,NOR.10_1,Nordland,Com,S/LFINF+CDN/H:2/COM,0.1688,0.0994,0.0694
NOR,Norway,NOR.10_1,Nordland,Com,S/LWAL+CDN/HBET:3-5/COM,0.2433,0.1392,0.1041
NOR,Norway,NOR.10_1,Nordland,Com,S/LWAL+CDN/HBET:6-/COM,0.0024,0.0014,0.0010
NOR,Norway,NOR.10_1,Nordland,Com,W/LFM+CDN/H:1/COM,1.3671,0.4852,0.8818
NOR,Norway,NOR.10_1,Nordland,Com,W/LFM+CDN/H:2/COM,1.2121,0.4177,0.7944
NOR,Norway,NOR.10_1,Nordland,Ind,CR+PC/LFM+CDN/H:1/IND,0.5856,0.4399,0.1457
NOR,Norway,NOR.10_1,Nordland,Ind,CR/LFM+CDN/H:2/IND,0.0621,0.0475,0.0146
NOR,Norway,NOR.10_1,Nordland,Ind,MUR/LWAL+CDN/H:1/IND,0.1746,0.1589,0.0157
NOR,Norway,NOR.10_1,Nordland,Ind,S+SL/LFM+CDN/H:1/IND,0.0867,0.0607,0.0260
NOR,Norway,NOR.10_1,Nordland,Ind,S/LFBR+CDN/H:1/IND,0.2232,0.1687,0.0545
NOR,Norway,NOR.10_1,Nordland,Ind,S/LFM+CDN/H:1/IND,0.3673,0.2735,0.0938
NOR,Norway,NOR.10_1,Nordland,Ind,W/LWAL+CDN/H:1/IND,0.3925,0.2388,0.1537
NOR,Norway,NOR.10_1,Nordland,Res,CR+PC/LWAL+CDN/HBET:3-5/RES,0.1657,0.0842,0.0815
NOR,Norway,NOR.10_1,Nordland,Res,CR/LDUAL+CDN/HBET:3-5/RES,0.3622,0.1526,0.2095
NOR,Norway,NOR.10_1,Nordland,Res,CR/LDUAL+CDN/HBET:6-/RES,0.0324,0.0136,0.0189
NOR,Norway,NOR.10_1,Nordland,Res,CR/LWAL+CDN/HBET:3-5/RES,0.8518,0.4075,0.4444
NOR,Norway,NOR.10_1,Nordland,Res,CR/LWAL+CDN/HBET:6-/RES,0.0586,0.0173,0.0413
NOR,Norway,NOR.10_1,Nordland,Res,MUR/LWAL+CDN/H:1/RES,6.7902,5.9641,0.8261
NOR,Norway,NOR.10_1,Nordland,Res,MUR/LWAL+CDN/H:2/RES,13.5627,11.6094,1.9534
NOR,Norway,NOR.10_1,Nordland,Res,MUR/LWAL+CDN/HBET:3-5/RES,0.2691,0.2328,0.0363
NOR,Norway,NOR.10_1,Nordland,Res,S/LFINF+CDN/H:2/RES,0.1018,0.0453,0.0565
NOR,Norway,NOR.10_1,Nordland,Res,S/LWAL+CDN/HBET:3-5/RES,0.3028,0.1588,0.1440
NOR,Norway,NOR.10_1,Nordland,Res,S/LWAL+CDN/HBET:6-/RES,0.0014,0.0005,0.0010
NOR,Norway,NOR.10_1,Nordland,Res,W/LFM+CDN/H:1/RES,4.4066,1.4883,2.9183
NOR,Norway,NOR.10_1,Nordland,Res,W/LFM+CDN/H:2/RES,5.4717,2.0748,3.3969
NOR,Norway,NOR.10_1,Nordland,Res,W/LFM+CDN/HBET:3-5/RES,0.0432,0.0090,0.0342
NOR,Norway,NOR.11_1,Oppland,Com,CR+PC/LWAL+CDN/H:1/COM,0.0006,0.0003,0.0004
NOR,Norway,NOR.11_1,Oppland,Com,CR+PC/LWAL+CDN/H:2/COM,0.0022,0.0018,0.0005
NOR,Norway,NOR.11_1,Oppland,Com,CR+PC/LWAL+CDN/HBET:3-5/COM,0.0427,0.0265,0.0162
NOR,Norway,NOR.11_1,Oppland,Com,CR/LDUAL+CDN/HBET:3-5/COM,0.0774,0.0508,0.0266
NOR,Norway,NOR.11_1,Oppland,Com,CR/LDUAL+CDN/HBET:6-/COM,0.0025,0.0013,0.0012
NOR,Norway,NOR.11_1,Oppland,Com,CR/LWAL+CDN/H:1/COM,0.0631,0.0023,0.0608
NOR,Norway,NOR.11_1,Oppland,Com,CR/LWAL+CDN/H:2/COM,0.0020,0.0015,0.0004
NOR,Norway,NOR.11_1,Oppland,Com,CR/LWAL+CDN/HBET:3-5/COM,0.1321,0.0879,0.0442
NOR,Norway,NOR.11_1,Oppland,Com,CR/LWAL+CDN/HBET:6-/COM,0.0358,0.0187,0.0172
NOR,Norway,NOR.11_1,Oppland,Com,MUR/LWAL+CDN/H:1/COM,0.8226,0.7481,0.0744
NOR,Norway,NOR.11_1,Oppland,Com,MUR/LWAL+CDN/H:2/COM,0.7153,0.6483,0.0670
NOR,Norway,NOR.11_1,Oppland,Com,S/LFINF+CDN/H:2/COM,0.0230,0.0166,0.0064
NOR,Norway,NOR.11_1,Oppland,Com,S/LWAL+CDN/HBET:3-5/COM,0.0976,0.0799,0.0177
NOR,Norway,NOR.11_1,Oppland,Com,S/LWAL+CDN/HBET:6-/COM,0.0006,0.0005,0.0001
NOR,Norway,NOR.11_1,Oppland,Com,W/LFM+CDN/H:1/COM,0.4430,0.2121,0.2309
NOR,Norway,NOR.11_1,Oppland,Com,W/LFM+CDN/H:2/COM,0.3411,0.0819,0.2592
NOR,Norway,NOR.11_1,Oppland,Ind,CR+PC/LFM+CDN/H:1/IND,0.4579,0.3863,0.0716
NOR,Norway,NOR.11_1,Oppland,Ind,CR/LFM+CDN/H:2/IND,0.1561,0.1256,0.0305
NOR,Norway,NOR.11_1,Oppland,Ind,MUR/LWAL+CDN/H:1/IND,0.1798,0.1674,0.0124
NOR,Norway,NOR.11_1,Oppland,Ind,S+SL/LFM+CDN/H:1/IND,0.0641,0.0452,0.0189
NOR,Norway,NOR.11_1,Oppland,Ind,S/LFBR+CDN/H:1/IND,0.1868,0.1530,0.0338
NOR,Norway,NOR.11_1,Oppland,Ind,S/LFM+CDN/H:1/IND,0.1975,0.1578,0.0397
NOR,Norway,NOR.11_1,Oppland,Ind,W/LWAL+CDN/H:1/IND,0.3725,0.2061,0.1664
NOR,Norway,NOR.11_1,Oppland,Res,CR+PC/LWAL+CDN/HBET:3-5/RES,0.2000,0.1055,0.0945
NOR,Norway,NOR.11_1,Oppland,Res,CR/LDUAL+CDN/HBET:3-5/RES,0.4803,0.2434,0.2368
NOR,Norway,NOR.11_1,Oppland,Res,CR/LDUAL+CDN/HBET:6-/RES,0.0421,0.0170,0.0251
NOR,Norway,NOR.11_1,Oppland,Res,CR/LWAL+CDN/HBET:3-5/RES,0.7519,0.3315,0.4204
NOR,Norway,NOR.11_1,Oppland,Res,CR/LWAL+CDN/HBET:6-/RES,0.0387,0.0178,0.0209
NOR,Norway,NOR.11_1,Oppland,Res,MUR/LWAL+CDN/H:1/RES,5.8569,5.1504,0.7065
NOR,Norway,NOR.11_1,Oppland,Res,MUR/LWAL+CDN/H:2/RES,10.0494,8.6399,1.4095
NOR,Norway,NOR.11_1,Oppland,Res,MUR/LWAL+CDN/HBET:3-5/RES,0.3779,0.3287,0.0492
NOR,Norway,NOR.11_1,Oppland,Res,S/LFINF+CDN/H:2/RES,0.0462,0.0220,0.0242
NOR,Norway,NOR.11_1,Oppland,Res,S/LWAL+CDN/HBET:3-5/RES,0.3675,0.1979,0.1696
NOR,Norway,NOR.11_1,Oppland,Res,S/LWAL+CDN/HBET:6-/RES,0.0019,0.0013,0.0006
NOR,Norway,NOR.11_1,Oppland,Res,W/LFM+CDN/H:1/RES,3.5325,1.2177,2.3148
NOR,Norway,NOR.11_1,Oppland,Res,W/LFM+CDN/H:2/RES,3.5408,1.3310,2.2098
NOR,Norway,NOR.11_1,Oppland,Res,W/LFM+CDN/HBET:3-5/RES,0.0727,0.0486,0.0242
NOR,Norway,NOR.12_1,Oslo,Com,CR+PC/LWAL+CDN/H:1/COM,0.0017,0.0000,0.0017
NOR,Norway,NOR.12_1,Oslo,Com,CR+PC/LWAL+CDN/H:2/COM,0.0028,0.0007,0.0021
NOR,Norway,NOR.12_1,Oslo,Com,CR+PC/LWAL+CDN/HBET:3-5/COM,0.0467,0.0323,0.0144
NOR,Norway,NOR.12_1,Oslo,Com,CR/LDUAL+CDN/HBET:3-5/COM,0.0491,0.0278,0.0213
NOR,Norway,NOR.12_1,Oslo,Com,CR/LDUAL+CDN/HBET:6-/COM,0.0027,0.0021,0.0006
NOR,Norway,NOR.12_1,Oslo,Com,CR/LWAL+CDN/H:1/COM,0.0315,0.0027,0.0288
NOR,Norway,NOR.12_1,Oslo,Com,CR/LWAL+CDN/H:2/COM,0.0040,0.0016,0.0024
NOR,Norway,NOR.12_1,Oslo,Com,CR/LWAL+CDN/HBET:3-5/COM,0.0821,0.0534,0.0287
NOR,Norway,NOR.12_1,Oslo,Com,CR/LWAL+CDN/HBET:6-/COM,0.0083,0.0067,0.0016
NOR,Norway,NOR.12_1,Oslo,Com,MUR/LWAL+CDN/H:1/COM,0.9822,0.9008,0.0814
NOR,Norway,NOR.12_1,Oslo,Com,MUR/LWAL+CDN/H:2/COM,0.2289,0.2077,0.0212
NOR,Norway,NOR.12_1,Oslo,Com,S/LFINF+CDN/H:2/COM,0.0115,0.0050,0.0065
NOR,Norway,NOR.12_1,Oslo,Com,S/LWAL+CDN/HBET:3-5/COM,0.0122,0.0079,0.0043
NOR,Norway,NOR.12_1,Oslo,Com,S/LWAL+CDN/HBET:6-/COM,0.0010,0.0007,0.0002
NOR,Norway,NOR.12_1,Oslo,Com,W/LFM+CDN/H:1/COM,0.2325,0.0988,0.1337
NOR,Norway,NOR.12_1,Oslo,Com,W/LFM+CDN/H:2/COM,0.1729,0.0519,0.1210
NOR,Norway,NOR.12_1,Oslo,Ind,CR+PC/LFM+CDN/H:1/IND,0.0367,0.0304,0.0063
NOR,Norway,NOR.12_1,Oslo,Ind,CR/LFM+CDN/H:2/IND,0.0096,0.0080,0.0017
NOR,Norway,NOR.12_1,Oslo,Ind,MUR/LWAL+CDN/H:1/IND,0.0198,0.0187,0.0011
NOR,Norway,NOR.12_1,Oslo,Ind,S+SL/LFM+CDN/H:1/IND,0.0057,0.0043,0.0015
NOR,Norway,NOR.12_1,Oslo,Ind,S/LFBR+CDN/H:1/IND,0.0188,0.0166,0.0022
NOR,Norway,NOR.12_1,Oslo,Ind,S/LFM+CDN/H:1/IND,0.0197,0.0132,0.0065
NOR,Norway,NOR.12_1,Oslo,Ind,W/LWAL+CDN/H:1/IND,0.0346,0.0155,0.0192
NOR,Norway,NOR.12_1,Oslo,Res,CR+PC/LWAL+CDN/HBET:3-5/RES,0.0022,0.0002,0.0019
NOR,Norway,NOR.12_1,Oslo,Res,CR/LDUAL+CDN/HBET:3-5/RES,0.0985,0.0445,0.0540
NOR,Norway,NOR.12_1,Oslo,Res,CR/LDUAL+CDN/HBET:6-/RES,0.0189,0.0060,0.0129
NOR,Norway,NOR.12_1,Oslo,Res,CR/LWAL+CDN/HBET:3-5/RES,0.1883,0.1162,0.0720
NOR,Norway,NOR.12_1,Oslo,Res,CR/LWAL+CDN/HBET:6-/RES,0.0411,0.0127,0.0284
NOR,Norway,NOR.12_1,Oslo,Res,MUR/LWAL+CDN/H:1/RES,1.0646,0.9416,0.1230
NOR,Norway,NOR.12_1,Oslo,Res,MUR/LWAL+CDN/H:2/RES,2.0020,1.7547,0.2473
NOR,Norway,NOR.12_1,Oslo,Res,MUR/LWAL+CDN/HBET:3-5/RES,0.0102,0.0095,0.0007
NOR,Norway,NOR.12_1,Oslo,Res,S/LFINF+CDN/H:2/RES,0.0233,0.0149,0.0084
NOR,Norway,NOR.12_1,Oslo,Res,S/LWAL+CDN/HBET:3-5/RES,0.0804,0.0426,0.0378
NOR,Norway,NOR.12_1,Oslo,Res,S/LWAL+CDN/HBET:6-/RES,0.0016,0.0007,0.0010
NOR,Norway,NOR.12_1,Oslo,Res,W/LFM+CDN/H:1/RES,0.3715,0.1281,0.2434
NOR,Norway,NOR.12_1,Oslo,Res,W/LFM+CDN/H:2/RES,0.7910,0.2046,0.5864
NOR,Norway,NOR.12_1,Oslo,Res,W/LFM+CDN/HBET:3-5/RES,0.0070,0.0011,0.0060
NOR,Norway,NOR.13_1,Rogaland,Com,CR+PC/LWAL+CDN/H:1/COM,0.0433,0.0093,0.0340
NOR,Norway,NOR.13_1,Rogaland,Com,CR+PC/LWAL+CDN/H:2/COM,0.0298,0.0197,0.0101
NOR,Norway,NOR.13_1,Rogaland,Com,CR+PC/LWAL+CDN/HBET:3-5/COM,0.9380,0.6379,0.3001
NOR,Norway,NOR.13_1,Rogaland,Com,CR/LDUAL+CDN/HBET:3-5/COM,1.5936,1.0560,0.5375
NOR,Norway,NOR.13_1,Rogaland,Com,CR/LDUAL+CDN/HBET:6-/COM,0.0394,0.0270,0.0125
NOR,Norway,NOR.13_1,Rogaland,Com,CR/LWAL+CDN/H:1/COM,0.2286,0.0571,0.1715
NOR,Norway,NOR.13_1,Rogaland,Com,CR/LWAL+CDN/H:2/COM,0.0349,0.0239,0.0111
NOR,Norway,NOR.13_1,Rogaland,Com,CR/LWAL+CDN/HBET:3-5/COM,1.4734,0.9037,0.5697
NOR,Norway,NOR.13_1,Rogaland,Com,CR/LWAL+CDN/HBET:6-/COM,0.3632,0.2610,0.1023
NOR,Norway,NOR.13_1,Rogaland,Com,MUR/LWAL+CDN/H:1/COM,8.9950,7.7989,1.1961
NOR,Norway,NOR.13_1,Rogaland,Com,MUR/LWAL+CDN/H:2/COM,2.7760,2.4134,0.3626
NOR,Norway,NOR.13_1,Rogaland,Com,S/LFINF+CDN/H:2/COM,0.2715,0.1445,0.1270
NOR,Norway,NOR.13_1,Rogaland,Com,S/LWAL+CDN/HBET:3-5/COM,0.4319,0.3091,0.1228
NOR,Norway,NOR.13_1,Rogaland,Com,S/LWAL+CDN/HBET:6-/COM,0.0300,0.0208,0.0092
NOR,Norway,NOR.13_1,Rogaland,Com,W/LFM+CDN/H:1/COM,4.0171,1.2945,2.7226
NOR,Norway,NOR.13_1,Rogaland,Com,W/LFM+CDN/H:2/COM,3.2452,1.0580,2.1872
NOR,Norway,NOR.13_1,Rogaland,Ind,CR+PC/LFM+CDN/H:1/IND,2.6665,2.1012,0.5653
NOR,Norway,NOR.13_1,Rogaland,Ind,CR/LFM+CDN/H:2/IND,1.2323,0.9855,0.2468
NOR,Norway,NOR.13_1,Rogaland,Ind,MUR/LWAL+CDN/H:1/IND,1.1913,1.1002,0.0911
NOR,Norway,NOR.13_1,Rogaland,Ind,S+SL/LFM+CDN/H:1/IND,0.3860,0.2841,0.1019
NOR,Norway,NOR.13_1,Rogaland,Ind,S/LFBR+CDN/H:1/IND,1.3654,1.0753,0.2901
NOR,Norway,NOR.13_1,Rogaland,Ind,S/LFM+CDN/H:1/IND,1.3500,0.9104,0.4395
NOR,Norway,NOR.13_1,Rogaland,Ind,W/LWAL+CDN/H:1/IND,2.8093,1.5985,1.2107
NOR,Norway,NOR.13_1,Rogaland,Res,CR+PC/LWAL+CDN/HBET:3-5/RES,0.2465,0.1233,0.1232
NOR,Norway,NOR.13_1,Rogaland,Res,CR/LDUAL+CDN/HBET:3-5/RES,13.0041,6.8217,6.1824
NOR,Norway,NOR.13_1,Rogaland,Res,CR/LDUAL+CDN/HBET:6-/RES,2.2292,1.1952,1.0341
NOR,Norway,NOR.13_1,Rogaland,Res,CR/LWAL+CDN/HBET:3-5/RES,14.5673,6.1854,8.3819
NOR,Norway,NOR.13_1,Rogaland,Res,CR/LWAL+CDN/HBET:6-/RES,2.8355,1.3675,1.4680
NOR,Norway,NOR.13_1,Rogaland,Res,MUR/LWAL+CDN/H:1/RES,27.3544,24.3320,3.0224
NOR,Norway,NOR.13_1,Rogaland,Res,MUR/LWAL+CDN/H:2/RES,54.0547,46.6879,7.3669
NOR,Norway,NOR.13_1,Rogaland,Res,MUR/LWAL+CDN/HBET:3-5/RES,0.3850,0.3311,0.0539
NOR,Norway,NOR.13_1,Rogaland,Res,S/LFINF+CDN/H:2/RES,0.7338,0.3583,0.3755
NOR,Norway,NOR.13_1,Rogaland,Res,S/LWAL+CDN/HBET:3-5/RES,2.9074,1.4664,1.4410
NOR,Norway,NOR.13_1,Rogaland,Res,S/LWAL+CDN/HBET:6-/RES,0.1386,0.0678,0.0708
NOR,Norway,NOR.13_1,Rogaland,Res,W/LFM+CDN/H:1/RES,13.3771,4.3703,9.0068
NOR,Norway,NOR.13_1,Rogaland,Res,W/LFM+CDN/H:2/RES,18.5444,6.8818,11.6626
NOR,Norway,NOR.13_1,Rogaland,Res,W/LFM+CDN/HBET:3-5/RES,2.4040,0.7618,1.6422
NOR,Norway,NOR.14_1,Sogn og Fjordane,Com,CR+PC/LWAL+CDN/H:1/COM,0.0018,0.0001,0.0018
NOR,Norway,NOR.14_1,Sogn og Fjordane,Com,CR+PC/LWAL+CDN/H:2/COM,0.0019,0.0015,0.0004
NOR,Norway,NOR.14_1,Sogn og Fjordane,Com,CR+PC/LWAL+CDN/HBET:3-5/COM,0.3115,0.2609,0.0506
NOR,Norway,NOR.14_1,Sogn og Fjordane,Com,CR/LDUAL+CDN/HBET:3-5/COM,0.6223,0.4427,0.1796
NOR,Norway,NOR.14_1,Sogn og Fjordane,Com,CR/LDUAL+CDN/HBET:6-/COM,0.0224,0.0169,0.0055
NOR,Norway,NOR.14_1,Sogn og Fjordane,Com,CR/LWAL+CDN/H:1/COM,0.0092,0.0004,0.0088
NOR,Norway,NOR.14_1,Sogn og Fjordane,Com,CR/LWAL+CDN/H:2/COM,0.0007,0.0003,0.0004
NOR,Norway,NOR.14_1,Sogn og Fjordane,Com,CR/LWAL+CDN/HBET:3-5/COM,0.7461,0.5548,0.1913
NOR,Norway,NOR.14_1,Sogn og Fjordane,Com,CR/LWAL+CDN/HBET:6-/COM,0.1017,0.0602,0.0415
NOR,Norway,NOR.14_1,Sogn og Fjordane,Com,MUR/LWAL+CDN/H:1/COM,2.5971,2.3158,0.2813
NOR,Norway,NOR.14_1,Sogn og Fjordane,Com,MUR/LWAL+CDN/H:2/COM,1.9754,1.7442,0.2312
NOR,Norway,NOR.14_1,Sogn og Fjordane,Com,S/LFINF+CDN/H:2/COM,0.0750,0.0549,0.0201
NOR,Norway,NOR.14_1,Sogn og Fjordane,Com,S/LWAL+CDN/HBET:3-5/COM,0.1315,0.0815,0.0500
NOR,Norway,NOR.14_1,Sogn og Fjordane,Com,S/LWAL+CDN/HBET:6-/COM,0.0166,0.0132,0.0034
NOR,Norway,NOR.14_1,Sogn og Fjordane,Com,W/LFM+CDN/H:1/COM,1.1021,0.4188,0.6833
NOR,Norway,NOR.14_1,Sogn og Fjordane,Com,W/LFM+CDN/H:2/COM,0.7801,0.2991,0.4810
NOR,Norway,NOR.14_1,Sogn og Fjordane,Ind,CR+PC/LFM+CDN/H:1/IND,0.1359,0.0800,0.0559
