ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,TAXONOMY,AAEC_TOTAL_TON,AAEC_STRUCTURAL_TON,AAEC_NONSTRUCTURAL_TON
HUN,Hungary,1,Bacs-Kiskun,Com,CR+PC/LWAL+CDL+LFC:0.0/H:1/COM,0.2262,0.0266,0.1997
HUN,Hungary,1,Bacs-Kiskun,Com,CR+PC/LWAL+CDL+LFC:0.0/H:2/COM,0.0183,0.0076,0.0106
HUN,Hungary,1,Bacs-Kiskun,Com,CR+PC/LWAL+CDL+LFC:0.0/HBET:3-5/COM,2.1160,1.5493,0.5667
HUN,Hungary,1,Bacs-Kiskun,Com,CR+PC/LWAL+CDL+LFC:0.0/HBET:6-/COM,0.0299,0.0184,0.0115
HUN,Hungary,1,Bacs-Kiskun,Com,CR+PC/LWAL+CDN/H:1/COM,0.0139,0.0032,0.0107
HUN,Hungary,1,Bacs-Kiskun,Com,CR/LDUAL+CDH+LFC:13.0/H:1/COM,0.0832,0.0039,0.0794
HUN,Hungary,1,Bacs-Kiskun,Com,CR/LDUAL+CDH+LFC:13.0/HBET:3-5/COM,0.1598,0.0853,0.0745
HUN,Hungary,1,Bacs-Kiskun,Com,CR/LDUAL+CDL+LFC:0.0/H:1/COM,0.0907,0.0459,0.0449
HUN,Hungary,1,Bacs-Kiskun,Com,CR/LDUAL+CDL+LFC:0.0/HBET:3-5/COM,4.0052,2.9141,1.0911
HUN,Hungary,1,Bacs-Kiskun,Com,CR/LDUAL+CDN/H:1/COM,0.0008,0.0005,0.0003
HUN,Hungary,1,Bacs-Kiskun,Com,CR/LFINF+CDH+LFC:13.0/H:1/COM,0.0608,0.0237,0.0371
HUN,Hungary,1,Bacs-Kiskun,Com,CR/LFINF+CDH+LFC:13.0/H:2/COM,0.0709,0.0373,0.0336
HUN,Hungary,1,Bacs-Kiskun,Com,CR/LFINF+CDH+LFC:13.0/HBET:3-5/COM,0.7546,0.5396,0.2149
HUN,Hungary,1,Bacs-Kiskun,Com,CR/LFINF+CDL+LFC:0.0/H:1/COM,2.0885,1.2099,0.8786
HUN,Hungary,1,Bacs-Kiskun,Com,CR/LFINF+CDL+LFC:0.0/H:2/COM,1.6761,1.1356,0.5405
HUN,Hungary,1,Bacs-Kiskun,Com,CR/LFINF+CDL+LFC:0.0/HBET:3-5/COM,5.3313,3.0940,2.2373
HUN,Hungary,1,Bacs-Kiskun,Com,CR/LFINF+CDL+LFC:0.0/HBET:6-/COM,0.0585,0.0393,0.0193
HUN,Hungary,1,Bacs-Kiskun,Com,CR/LFINF+CDN/H:1/COM,0.6575,0.4182,0.2393
HUN,Hungary,1,Bacs-Kiskun,Com,CR/LFINF+CDN/H:2/COM,0.0762,0.0522,0.0239
HUN,Hungary,1,Bacs-Kiskun,Com,CR/LFINF+CDN/HBET:3-5/COM,9.8318,6.9565,2.8753
HUN,Hungary,1,Bacs-Kiskun,Com,MCF/LWAL+CDN/H:1/COM,0.3839,0.1120,0.2719
HUN,Hungary,1,Bacs-Kiskun,Com,MCF/LWAL+CDN/H:2/COM,1.0560,0.5222,0.5338
