ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,TAXONOMY,AAEC_TOTAL_TON,AAEC_STRUCTURAL_TON,AAEC_NONSTRUCTURAL_TON
MNE,Montenegro,1,Savnik,Com,CR/LFINF+CDM+LFC:2.5/H:1/COM,0.0746,0.0428,0.0317
MNE,Montenegro,1,Savnik,Com,CR/LFINF+CDM+LFC:2.5/H:2/COM,0.0483,0.0316,0.0167
MNE,Montenegro,1,Savnik,Com,CR/LFINF+CDM+LFC:2.5/HBET:3-5/COM,0.0715,0.0430,0.0286
MNE,Montenegro,1,Savnik,Com,MCF/LWAL+CDN/H:1/COM,0.0180,0.0039,0.0141
MNE,Montenegro,1,Savnik,Com,MCF/LWAL+CDN/H:2/COM,0.0050,0.0023,0.0027
MNE,Montenegro,1,Savnik,Com,MUR/LWAL+CDN/H:1/COM,0.2228,0.1986,0.0243
MNE,Montenegro,1,Savnik,Ind,CR+PC/LFM+CDL/H:1/IND,0.1986,0.1500,0.0486
MNE,Montenegro,1,Savnik,Ind,CR/LFINF+CDL/H:2/IND,0.0796,0.0673,0.0124
MNE,Montenegro,1,Savnik,Ind,CR/LFM+CDM/H:1/IND,0.0233,0.0105,0.0129
MNE,Montenegro,1,Savnik,Ind,CR/LWAL+CDM/H:2/IND,0.0101,0.0076,0.0026
MNE,Montenegro,1,Savnik,Ind,MCF/LWAL+CDL/H:1/IND,0.0135,0.0055,0.0080
MNE,Montenegro,1,Savnik,Ind,MUR/LWAL+CDN/H:1/IND,0.0282,0.0263,0.0019
MNE,Montenegro,1,Savnik,Ind,S/LFBR+CDM/H:1/IND,0.0173,0.0069,0.0104
MNE,Montenegro,1,Savnik,Ind,S/LFBR+CDM/HBET:3-5/IND,0.0031,0.0022,0.0009
MNE,Montenegro,1,Savnik,Ind,S/LFBR+CDM/HBET:6-/IND,0.0020,0.0014,0.0006
MNE,Montenegro,1,Savnik,Ind,S/LFINF+CDL/H:1/IND,0.0040,0.0029,0.0011
MNE,Montenegro,1,Savnik,Ind,S/LFM+CDL/H:1/IND,0.0074,0.0051,0.0023
MNE,Montenegro,1,Savnik,Ind,S/LFM+CDL/HBET:3-5/IND,0.0013,0.0010,0.0003
MNE,Montenegro,1,Savnik,Res,CR/LDUAL+CDM+LFC:2.5/HBET:6-/RES,0.0165,0.0091,0.0074
MNE,Montenegro,1,Savnik,Res,CR/LFINF+CDL+LFC:0.0/H:2/RES,1.1652,0.5320,0.6332
MNE,Montenegro,1,Savnik,Res,CR/LFINF+CDL+LFC:0.0/HBET:3-5/RES,0.7322,0.3611,0.3711
MNE,Montenegro,1,Savnik,Res,CR/LFINF+CDL+LFC:0.0/HBET:6-/RES,0.0561,0.0251,0.0310
MNE,Montenegro,1,Savnik,Res,CR/LFINF+CDM+LFC:2.5/H:1/RES,0.0564,0.0231,0.0334
MNE,Montenegro,1,Savnik,Res,CR/LFINF+CDM+LFC:2.5/H:2/RES,0.1948,0.0962,0.0986
MNE,Montenegro,1,Savnik,Res,CR/LFINF+CDM+LFC:2.5/HBET:3-5/RES,0.3520,0.1684,0.1836
MNE,Montenegro,1,Savnik,Res,CR/LFINF+CDM+LFC:2.5/HBET:6-/RES,0.0120,0.0058,0.0062
MNE,Montenegro,1,Savnik,Res,CR/LFINF+CDN/H:2/RES,0.0891,0.0400,0.0490
MNE,Montenegro,1,Savnik,Res,CR/LFINF+CDN/HBET:3-5/RES,0.8757,0.3992,0.4765
MNE,Montenegro,1,Savnik,Res,CR/LFINF+CDN/HBET:6-/RES,0.0375,0.0185,0.0190
MNE,Montenegro,1,Savnik,Res,MCF/LWAL+CDN/H:1/RES,0.3414,0.1097,0.2317
MNE,Montenegro,1,Savnik,Res,MCF/LWAL+CDN/H:2/RES,0.3699,0.1579,0.2120
