ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,TAXONOMY,AAEC_TOTAL_TON,AAEC_STRUCTURAL_TON,AAEC_NONSTRUCTURAL_TON
EST,Estonia,1,Harju,Com,CR/LFINF+CDL/H:1/COM,0.9006,0.5192,0.3814
EST,Estonia,1,Harju,Com,CR/LFINF+CDM/H:2/COM,0.2275,0.1780,0.0495
EST,Estonia,1,Harju,Com,CR/LFINF+CDM/HBET:3-5/COM,0.3889,0.2278,0.1611
EST,Estonia,1,Harju,Com,CR/LFINF+CDM/HBET:6-/COM,0.0376,0.0198,0.0178
EST,Estonia,1,Harju,Com,CR/LWAL+CDM/HBET:3-5/COM,0.0133,0.0090,0.0043
EST,Estonia,1,Harju,Com,CR/LWAL+CDM/HBET:6-/COM,0.0001,0.0001,0.0000
EST,Estonia,1,Harju,Com,MUR+CB/LWAL+CDN/H:1/COM,0.8921,0.8388,0.0533
EST,Estonia,1,Harju,Com,MUR+CB/LWAL+CDN/H:2/COM,0.4359,0.4019,0.0339
EST,Estonia,1,Harju,Com,MUR+CL/LWAL+CDN/H:1/COM,0.2569,0.2301,0.0269
EST,Estonia,1,Harju,Com,MUR+CL/LWAL+CDN/H:2/COM,0.2872,0.2662,0.0209
EST,Estonia,1,Harju,Com,W/LPB+CDM/H:1/COM,0.0212,0.0055,0.0157
EST,Estonia,1,Harju,Com,W/LPB+CDM/H:2/COM,0.0056,0.0029,0.0027
EST,Estonia,1,Harju,Com,W/LWAL+CDM/H:1/COM,0.0034,0.0010,0.0024
EST,Estonia,1,Harju,Com,W/LWAL+CDM/H:2/COM,0.0029,0.0014,0.0015
EST,Estonia,1,Harju,Ind,CR+PC/LFM+CDN/H:1/IND,1.3499,1.0574,0.2926
EST,Estonia,1,Harju,Ind,CR/LFM+CDN/H:1/IND,0.8363,0.6204,0.2159
EST,Estonia,1,Harju,Ind,CR/LWAL+CDN/H:2/IND,0.1815,0.1369,0.0446
EST,Estonia,1,Harju,Ind,MUR/LWAL+CDN/H:1/IND,1.9501,1.8064,0.1438
EST,Estonia,1,Harju,Ind,S+SL/LFM+CDN/H:1/IND,0.3913,0.2965,0.0948
EST,Estonia,1,Harju,Ind,S/LFM+CDN/H:1/IND,0.5987,0.4397,0.1591
EST,Estonia,1,Harju,Ind,W/LWAL+CDN/H:1/IND,0.4266,0.2455,0.1812
EST,Estonia,1,Harju,Res,CR/LFINF+CDN/H:3/RES,6.6939,3.2929,3.4009
EST,Estonia,1,Harju,Res,CR/LWAL+CDN/HBET:4-10/RES,0.1184,0.0513,0.0670
EST,Estonia,1,Harju,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,5.0788,4.6136,0.4652
EST,Estonia,1,Harju,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,0.8293,0.7226,0.1067
EST,Estonia,1,Harju,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,4.3955,3.7893,0.6063
EST,Estonia,1,Harju,Res,W/LPB+CDL/HBET:1-3/RES,0.3336,0.1149,0.2187
EST,Estonia,1,Harju,Res,W/LWAL+CDL/HBET:1-3/RES,0.1949,0.0600,0.1350
EST,Estonia,10,Peipsi,Res,CR/LFINF+CDN/H:3/RES,0.0120,0.0059,0.0061
EST,Estonia,10,Peipsi,Res,CR/LWAL+CDN/HBET:4-10/RES,0.0002,0.0000,0.0002
EST,Estonia,10,Peipsi,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,0.0053,0.0048,0.0005
EST,Estonia,10,Peipsi,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,0.0011,0.0009,0.0002
EST,Estonia,10,Peipsi,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,0.0016,0.0010,0.0006
EST,Estonia,10,Peipsi,Res,W/LPB+CDL/HBET:1-3/RES,0.0001,0.0000,0.0001
EST,Estonia,10,Peipsi,Res,W/LWAL+CDL/HBET:1-3/RES,0.0002,0.0000,0.0001
EST,Estonia,11,Rapla,Com,CR/LFINF+CDL/H:1/COM,0.0343,0.0174,0.0168
EST,Estonia,11,Rapla,Com,CR/LFINF+CDM/H:2/COM,0.0103,0.0063,0.0040
EST,Estonia,11,Rapla,Com,CR/LFINF+CDM/HBET:3-5/COM,0.0519,0.0273,0.0246
EST,Estonia,11,Rapla,Com,CR/LFINF+CDM/HBET:6-/COM,0.0074,0.0042,0.0032
EST,Estonia,11,Rapla,Com,CR/LWAL+CDM/HBET:3-5/COM,0.0007,0.0006,0.0000
EST,Estonia,11,Rapla,Com,CR/LWAL+CDM/HBET:6-/COM,0.0001,0.0001,0.0000
EST,Estonia,11,Rapla,Com,MUR+CB/LWAL+CDN/H:1/COM,0.0459,0.0392,0.0067
EST,Estonia,11,Rapla,Com,MUR+CB/LWAL+CDN/H:2/COM,0.0103,0.0071,0.0031
EST,Estonia,11,Rapla,Com,MUR+CL/LWAL+CDN/H:1/COM,0.0194,0.0167,0.0027
EST,Estonia,11,Rapla,Com,MUR+CL/LWAL+CDN/H:2/COM,0.0173,0.0148,0.0025
EST,Estonia,11,Rapla,Com,W/LPB+CDM/H:1/COM,0.0044,0.0009,0.0035
EST,Estonia,11,Rapla,Com,W/LPB+CDM/H:2/COM,0.0003,0.0002,0.0001
