ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,TAXONOMY,AAEC_TOTAL_TON,AAEC_STRUCTURAL_TON,AAEC_NONSTRUCTURAL_TON
MLT,Malta,MLT.1_1,Centrali,Com,CR+PC/LWAL+CDN/H:1/COM,0.0274,0.0037,0.0237
MLT,Malta,MLT.1_1,Centrali,Com,CR+PC/LWAL+CDN/H:2/COM,0.0772,0.0504,0.0268
MLT,Malta,MLT.1_1,Centrali,Com,CR+PC/LWAL+CDN/HBET:3-5/COM,0.9830,0.6667,0.3163
MLT,Malta,MLT.1_1,Centrali,Com,CR/LFINF+CDN/H:1/COM,6.3288,3.6772,2.6516
MLT,Malta,MLT.1_1,Centrali,Com,CR/LFINF+CDN/H:2/COM,4.3817,3.0812,1.3004
MLT,Malta,MLT.1_1,Centrali,Com,CR/LFINF+CDN/HBET:3-5/COM,19.0158,12.7375,6.2783
MLT,Malta,MLT.1_1,Centrali,Com,MUR+CL/LWAL+CDN/H:1/COM,3.3364,3.0600,0.2764
MLT,Malta,MLT.1_1,Centrali,Com,MUR+CL/LWAL+CDN/H:2/COM,0.3415,0.2972,0.0443
MLT,Malta,MLT.1_1,Centrali,Com,MUR+ST/LWAL+CDN/H:1/COM,0.8251,0.7408,0.0843
MLT,Malta,MLT.1_1,Centrali,Com,MUR+ST/LWAL+CDN/H:2/COM,1.1502,1.0603,0.0899
MLT,Malta,MLT.1_1,Centrali,Ind,CR+PC/LFM+CDL/H:1/IND,2.2728,1.8511,0.4216
MLT,Malta,MLT.1_1,Centrali,Ind,CR/LFM+CDL/H:2/IND,1.6587,1.3172,0.3416
MLT,Malta,MLT.1_1,Centrali,Ind,CR/LFM+CDL/HBET:3-5/IND,0.0990,0.0797,0.0192
MLT,Malta,MLT.1_1,Centrali,Ind,MUR/LWAL+CDN/H:1/IND,3.7103,3.4898,0.2205
MLT,Malta,MLT.1_1,Centrali,Ind,S+SL/LFM+CDL/H:1/IND,0.2549,0.1846,0.0703
MLT,Malta,MLT.1_1,Centrali,Ind,S/LFBR+CDL/H:1/IND,0.5605,0.4600,0.1005
MLT,Malta,MLT.1_1,Centrali,Ind,S/LFM+CDL/H:1/IND,0.4271,0.2640,0.1630
MLT,Malta,MLT.1_1,Centrali,Res,CR+PC/LWAL+CDN/H:2/RES,0.7841,0.1897,0.5945
MLT,Malta,MLT.1_1,Centrali,Res,CR+PC/LWAL+CDN/HBET:3-5/RES,1.4804,0.5977,0.8827
MLT,Malta,MLT.1_1,Centrali,Res,CR/LFINF+CDL/H:2/RES,7.4472,4.2392,3.2080
MLT,Malta,MLT.1_1,Centrali,Res,CR/LFINF+CDL/HBET:3-5/RES,5.0904,1.7231,3.3673
MLT,Malta,MLT.1_1,Centrali,Res,CR/LFINF+CDN/H:2/RES,38.4564,15.8801,22.5764
MLT,Malta,MLT.1_1,Centrali,Res,CR/LFINF+CDN/HBET:3-5/RES,18.0989,8.3193,9.7797
MLT,Malta,MLT.1_1,Centrali,Res,MUR+CL/LWAL+CDN/H:1/RES,23.9738,20.8809,3.0929
MLT,Malta,MLT.1_1,Centrali,Res,MUR+CL/LWAL+CDN/H:2/RES,23.5120,20.6522,2.8598
MLT,Malta,MLT.1_1,Centrali,Res,MUR+CL/LWAL+CDN/H:3/RES,1.4098,1.2028,0.2070
MLT,Malta,MLT.1_1,Centrali,Res,MUR+ST/LWAL+CDN/H:1/RES,73.3895,63.9287,9.4607
MLT,Malta,MLT.1_1,Centrali,Res,MUR+ST/LWAL+CDN/H:2/RES,53.5019,44.7082,8.7937
MLT,Malta,MLT.1_1,Centrali,Res,MUR+ST/LWAL+CDN/H:3/RES,6.1620,4.7522,1.4098
MLT,Malta,MLT.2_1,Ghawdex,Com,CR+PC/LWAL+CDN/H:1/COM,0.0028,0.0007,0.0021
MLT,Malta,MLT.2_1,Ghawdex,Com,CR+PC/LWAL+CDN/H:2/COM,0.0162,0.0056,0.0105
MLT,Malta,MLT.2_1,Ghawdex,Com,CR+PC/LWAL+CDN/HBET:3-5/COM,0.1375,0.0845,0.0530
MLT,Malta,MLT.2_1,Ghawdex,Com,CR/LFINF+CDN/H:1/COM,1.0453,0.6725,0.3728
MLT,Malta,MLT.2_1,Ghawdex,Com,CR/LFINF+CDN/H:2/COM,0.6276,0.4409,0.1867
MLT,Malta,MLT.2_1,Ghawdex,Com,CR/LFINF+CDN/HBET:3-5/COM,2.7040,1.9316,0.7724
MLT,Malta,MLT.2_1,Ghawdex,Com,MUR+CL/LWAL+CDN/H:1/COM,0.5488,0.5083,0.0405
MLT,Malta,MLT.2_1,Ghawdex,Com,MUR+CL/LWAL+CDN/H:2/COM,0.0616,0.0562,0.0054
MLT,Malta,MLT.2_1,Ghawdex,Com,MUR+ST/LWAL+CDN/H:1/COM,0.1174,0.1032,0.0141
MLT,Malta,MLT.2_1,Ghawdex,Com,MUR+ST/LWAL+CDN/H:2/COM,0.1410,0.1212,0.0198
MLT,Malta,MLT.2_1,Ghawdex,Ind,CR+PC/LFM+CDL/H:1/IND,0.5882,0.4591,0.1291
MLT,Malta,MLT.2_1,Ghawdex,Ind,CR/LFM+CDL/H:2/IND,0.2269,0.1845,0.0424
MLT,Malta,MLT.2_1,Ghawdex,Ind,CR/LFM+CDL/HBET:3-5/IND,0.0140,0.0114,0.0025
MLT,Malta,MLT.2_1,Ghawdex,Ind,MUR/LWAL+CDN/H:1/IND,0.6030,0.5547,0.0482
MLT,Malta,MLT.2_1,Ghawdex,Ind,S+SL/LFM+CDL/H:1/IND,0.1112,0.0850,0.0261
MLT,Malta,MLT.2_1,Ghawdex,Ind,S/LFBR+CDL/H:1/IND,0.1095,0.0873,0.0222
MLT,Malta,MLT.2_1,Ghawdex,Ind,S/LFM+CDL/H:1/IND,0.1815,0.1357,0.0457
MLT,Malta,MLT.2_1,Ghawdex,Res,CR+PC/LWAL+CDN/H:2/RES,0.2286,0.1417,0.0868
MLT,Malta,MLT.2_1,Ghawdex,Res,CR+PC/LWAL+CDN/HBET:3-5/RES,0.3770,0.1786,0.1984
MLT,Malta,MLT.2_1,Ghawdex,Res,CR/LFINF+CDL/H:2/RES,2.4319,1.1143,1.3176
MLT,Malta,MLT.2_1,Ghawdex,Res,CR/LFINF+CDL/HBET:3-5/RES,1.8905,0.8131,1.0775
MLT,Malta,MLT.2_1,Ghawdex,Res,CR/LFINF+CDN/H:2/RES,10.0635,5.1834,4.8801
MLT,Malta,MLT.2_1,Ghawdex,Res,CR/LFINF+CDN/HBET:3-5/RES,5.2071,2.3105,2.8967
MLT,Malta,MLT.2_1,Ghawdex,Res,MUR+CL/LWAL+CDN/H:1/RES,6.1843,5.4509,0.7334
MLT,Malta,MLT.2_1,Ghawdex,Res,MUR+CL/LWAL+CDN/H:2/RES,6.0288,5.1249,0.9039
MLT,Malta,MLT.2_1,Ghawdex,Res,MUR+CL/LWAL+CDN/H:3/RES,0.2236,0.1908,0.0329
MLT,Malta,MLT.2_1,Ghawdex,Res,MUR+ST/LWAL+CDN/H:1/RES,17.6877,14.9552,2.7325
MLT,Malta,MLT.2_1,Ghawdex,Res,MUR+ST/LWAL+CDN/H:2/RES,14.4950,12.5949,1.9001
MLT,Malta,MLT.2_1,Ghawdex,Res,MUR+ST/LWAL+CDN/H:3/RES,1.3503,1.1155,0.2348
MLT,Malta,MLT.3_1,Nofsinhar,Com,CR+PC/LWAL+CDN/H:1/COM,0.0253,0.0026,0.0227
MLT,Malta,MLT.3_1,Nofsinhar,Com,CR+PC/LWAL+CDN/H:2/COM,0.0225,0.0125,0.0100
MLT,Malta,MLT.3_1,Nofsinhar,Com,CR+PC/LWAL+CDN/HBET:3-5/COM,0.8128,0.5513,0.2615
MLT,Malta,MLT.3_1,Nofsinhar,Com,CR/LFINF+CDN/H:1/COM,4.2634,2.7328,1.5306
MLT,Malta,MLT.3_1,Nofsinhar,Com,CR/LFINF+CDN/H:2/COM,3.7860,2.5841,1.2019
MLT,Malta,MLT.3_1,Nofsinhar,Com,CR/LFINF+CDN/HBET:3-5/COM,12.7001,9.1789,3.5212
MLT,Malta,MLT.3_1,Nofsinhar,Com,MUR+CL/LWAL+CDN/H:1/COM,2.1886,1.9442,0.2444
MLT,Malta,MLT.3_1,Nofsinhar,Com,MUR+CL/LWAL+CDN/H:2/COM,0.2536,0.2272,0.0263
MLT,Malta,MLT.3_1,Nofsinhar,Com,MUR+ST/LWAL+CDN/H:1/COM,0.5898,0.5310,0.0587
MLT,Malta,MLT.3_1,Nofsinhar,Com,MUR+ST/LWAL+CDN/H:2/COM,0.7262,0.6547,0.0715
MLT,Malta,MLT.3_1,Nofsinhar,Ind,CR+PC/LFM+CDL/H:1/IND,6.7164,5.3746,1.3418
MLT,Malta,MLT.3_1,Nofsinhar,Ind,CR/LFM+CDL/H:2/IND,3.9528,3.1354,0.8174
MLT,Malta,MLT.3_1,Nofsinhar,Ind,CR/LFM+CDL/HBET:3-5/IND,0.2679,0.2138,0.0541
MLT,Malta,MLT.3_1,Nofsinhar,Ind,MUR/LWAL+CDN/H:1/IND,8.1365,7.5514,0.5851
MLT,Malta,MLT.3_1,Nofsinhar,Ind,S+SL/LFM+CDL/H:1/IND,1.0104,0.7245,0.2859
MLT,Malta,MLT.3_1,Nofsinhar,Ind,S/LFBR+CDL/H:1/IND,1.2087,0.9227,0.2860
MLT,Malta,MLT.3_1,Nofsinhar,Ind,S/LFM+CDL/H:1/IND,1.5374,1.0875,0.4499
MLT,Malta,MLT.3_1,Nofsinhar,Res,CR+PC/LWAL+CDN/H:2/RES,0.4876,0.2284,0.2592
MLT,Malta,MLT.3_1,Nofsinhar,Res,CR+PC/LWAL+CDN/HBET:3-5/RES,1.4919,0.7939,0.6980
MLT,Malta,MLT.3_1,Nofsinhar,Res,CR/LFINF+CDL/H:2/RES,5.9513,2.8739,3.0774
MLT,Malta,MLT.3_1,Nofsinhar,Res,CR/LFINF+CDL/HBET:3-5/RES,5.4808,2.3560,3.1248
MLT,Malta,MLT.3_1,Nofsinhar,Res,CR/LFINF+CDN/H:2/RES,35.8272,18.3919,17.4353
MLT,Malta,MLT.3_1,Nofsinhar,Res,CR/LFINF+CDN/HBET:3-5/RES,15.0085,7.8666,7.1419
MLT,Malta,MLT.3_1,Nofsinhar,Res,MUR+CL/LWAL+CDN/H:1/RES,15.9692,14.0122,1.9570
MLT,Malta,MLT.3_1,Nofsinhar,Res,MUR+CL/LWAL+CDN/H:2/RES,13.2620,11.2258,2.0362
MLT,Malta,MLT.3_1,Nofsinhar,Res,MUR+CL/LWAL+CDN/H:3/RES,0.4619,0.4005,0.0615
MLT,Malta,MLT.3_1,Nofsinhar,Res,MUR+ST/LWAL+CDN/H:1/RES,40.7781,34.6417,6.1364
MLT,Malta,MLT.3_1,Nofsinhar,Res,MUR+ST/LWAL+CDN/H:2/RES,31.6035,27.2733,4.3302
MLT,Malta,MLT.3_1,Nofsinhar,Res,MUR+ST/LWAL+CDN/H:3/RES,3.8801,3.2397,0.6405
MLT,Malta,MLT.4_1,Tramuntana,Com,CR+PC/LWAL+CDN/H:1/COM,0.0270,0.0035,0.0236
MLT,Malta,MLT.4_1,Tramuntana,Com,CR+PC/LWAL+CDN/H:2/COM,0.0450,0.0269,0.0181
MLT,Malta,MLT.4_1,Tramuntana,Com,CR+PC/LWAL+CDN/HBET:3-5/COM,0.5206,0.3499,0.1708
MLT,Malta,MLT.4_1,Tramuntana,Com,CR/LFINF+CDN/H:1/COM,2.7317,1.7607,0.9710
MLT,Malta,MLT.4_1,Tramuntana,Com,CR/LFINF+CDN/H:2/COM,2.0162,1.3197,0.6965
MLT,Malta,MLT.4_1,Tramuntana,Com,CR/LFINF+CDN/HBET:3-5/COM,8.1011,5.4456,2.6556
MLT,Malta,MLT.4_1,Tramuntana,Com,MUR+CL/LWAL+CDN/H:1/COM,1.4774,1.3513,0.1261
MLT,Malta,MLT.4_1,Tramuntana,Com,MUR+CL/LWAL+CDN/H:2/COM,0.1472,0.1293,0.0179
MLT,Malta,MLT.4_1,Tramuntana,Com,MUR+ST/LWAL+CDN/H:1/COM,0.3302,0.2937,0.0365
MLT,Malta,MLT.4_1,Tramuntana,Com,MUR+ST/LWAL+CDN/H:2/COM,0.4351,0.3782,0.0568
MLT,Malta,MLT.4_1,Tramuntana,Ind,CR+PC/LFM+CDL/H:1/IND,1.7322,1.4163,0.3159
MLT,Malta,MLT.4_1,Tramuntana,Ind,CR/LFM+CDL/H:2/IND,0.9440,0.7267,0.2173
MLT,Malta,MLT.4_1,Tramuntana,Ind,CR/LFM+CDL/HBET:3-5/IND,0.0937,0.0762,0.0175
MLT,Malta,MLT.4_1,Tramuntana,Ind,MUR/LWAL+CDN/H:1/IND,2.3749,2.2295,0.1454
MLT,Malta,MLT.4_1,Tramuntana,Ind,S+SL/LFM+CDL/H:1/IND,0.2781,0.1786,0.0995
MLT,Malta,MLT.4_1,Tramuntana,Ind,S/LFBR+CDL/H:1/IND,0.3241,0.2605,0.0637
MLT,Malta,MLT.4_1,Tramuntana,Ind,S/LFM+CDL/H:1/IND,0.3755,0.2573,0.1181
MLT,Malta,MLT.4_1,Tramuntana,Res,CR+PC/LWAL+CDN/H:2/RES,0.6543,0.4242,0.2301
MLT,Malta,MLT.4_1,Tramuntana,Res,CR+PC/LWAL+CDN/HBET:3-5/RES,1.3029,0.5875,0.7154
MLT,Malta,MLT.4_1,Tramuntana,Res,CR/LFINF+CDL/H:2/RES,10.1624,5.1359,5.0266
MLT,Malta,MLT.4_1,Tramuntana,Res,CR/LFINF+CDL/HBET:3-5/RES,8.6669,4.0901,4.5767
MLT,Malta,MLT.4_1,Tramuntana,Res,CR/LFINF+CDN/H:2/RES,37.7103,17.0658,20.6446
MLT,Malta,MLT.4_1,Tramuntana,Res,CR/LFINF+CDN/HBET:3-5/RES,22.2053,11.1664,11.0389
MLT,Malta,MLT.4_1,Tramuntana,Res,MUR+CL/LWAL+CDN/H:1/RES,16.7127,14.7506,1.9621
MLT,Malta,MLT.4_1,Tramuntana,Res,MUR+CL/LWAL+CDN/H:2/RES,16.4501,14.2992,2.1509
MLT,Malta,MLT.4_1,Tramuntana,Res,MUR+CL/LWAL+CDN/H:3/RES,0.5544,0.4755,0.0789
MLT,Malta,MLT.4_1,Tramuntana,Res,MUR+ST/LWAL+CDN/H:1/RES,39.3611,34.3441,5.0169
MLT,Malta,MLT.4_1,Tramuntana,Res,MUR+ST/LWAL+CDN/H:2/RES,28.8807,25.3828,3.4979
MLT,Malta,MLT.4_1,Tramuntana,Res,MUR+ST/LWAL+CDN/H:3/RES,2.3713,2.0031,0.3682
MLT,Malta,MLT.5_1,Xlokk,Com,CR+PC/LWAL+CDN/H:1/COM,0.0099,0.0040,0.0058
MLT,Malta,MLT.5_1,Xlokk,Com,CR+PC/LWAL+CDN/H:2/COM,0.0444,0.0261,0.0183
MLT,Malta,MLT.5_1,Xlokk,Com,CR+PC/LWAL+CDN/HBET:3-5/COM,0.5576,0.3828,0.1749
MLT,Malta,MLT.5_1,Xlokk,Com,CR/LFINF+CDN/H:1/COM,2.5662,1.7034,0.8629
MLT,Malta,MLT.5_1,Xlokk,Com,CR/LFINF+CDN/H:2/COM,2.2433,1.5794,0.6639
MLT,Malta,MLT.5_1,Xlokk,Com,CR/LFINF+CDN/HBET:3-5/COM,9.8888,6.9854,2.9034
MLT,Malta,MLT.5_1,Xlokk,Com,MUR+CL/LWAL+CDN/H:1/COM,1.3334,1.1599,0.1735
MLT,Malta,MLT.5_1,Xlokk,Com,MUR+CL/LWAL+CDN/H:2/COM,0.1200,0.1066,0.0134
MLT,Malta,MLT.5_1,Xlokk,Com,MUR+ST/LWAL+CDN/H:1/COM,0.2505,0.2244,0.0262
MLT,Malta,MLT.5_1,Xlokk,Com,MUR+ST/LWAL+CDN/H:2/COM,0.4468,0.4046,0.0422
MLT,Malta,MLT.5_1,Xlokk,Ind,CR+PC/LFM+CDL/H:1/IND,7.3507,5.9852,1.3655
MLT,Malta,MLT.5_1,Xlokk,Ind,CR/LFM+CDL/H:2/IND,5.2512,4.2251,1.0262
MLT,Malta,MLT.5_1,Xlokk,Ind,CR/LFM+CDL/HBET:3-5/IND,0.3189,0.2596,0.0593
MLT,Malta,MLT.5_1,Xlokk,Ind,MUR/LWAL+CDN/H:1/IND,9.2299,8.5837,0.6462
MLT,Malta,MLT.5_1,Xlokk,Ind,S+SL/LFM+CDL/H:1/IND,1.0362,0.7420,0.2942
MLT,Malta,MLT.5_1,Xlokk,Ind,S/LFBR+CDL/H:1/IND,1.4219,1.1260,0.2959
MLT,Malta,MLT.5_1,Xlokk,Ind,S/LFM+CDL/H:1/IND,1.7478,1.3506,0.3972
MLT,Malta,MLT.5_1,Xlokk,Res,CR+PC/LWAL+CDN/H:2/RES,0.4507,0.1152,0.3354
MLT,Malta,MLT.5_1,Xlokk,Res,CR+PC/LWAL+CDN/HBET:3-5/RES,2.6747,1.5593,1.1154
MLT,Malta,MLT.5_1,Xlokk,Res,CR/LFINF+CDL/H:2/RES,10.5561,4.6114,5.9447
MLT,Malta,MLT.5_1,Xlokk,Res,CR/LFINF+CDL/HBET:3-5/RES,8.0435,4.5236,3.5200
MLT,Malta,MLT.5_1,Xlokk,Res,CR/LFINF+CDN/H:2/RES,65.9004,32.1862,33.7142
MLT,Malta,MLT.5_1,Xlokk,Res,CR/LFINF+CDN/HBET:3-5/RES,36.0698,17.4351,18.6347
MLT,Malta,MLT.5_1,Xlokk,Res,MUR+CL/LWAL+CDN/H:1/RES,29.7439,25.4698,4.2740
MLT,Malta,MLT.5_1,Xlokk,Res,MUR+CL/LWAL+CDN/H:2/RES,23.7050,19.5783,4.1267
MLT,Malta,MLT.5_1,Xlokk,Res,MUR+CL/LWAL+CDN/H:3/RES,2.7283,2.1906,0.5377
MLT,Malta,MLT.5_1,Xlokk,Res,MUR+ST/LWAL+CDN/H:1/RES,99.1889,80.7924,18.3965
MLT,Malta,MLT.5_1,Xlokk,Res,MUR+ST/LWAL+CDN/H:2/RES,75.0854,64.6882,10.3972
MLT,Malta,MLT.5_1,Xlokk,Res,MUR+ST/LWAL+CDN/H:3/RES,11.4415,9.7690,1.6726
