ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,TAXONOMY,AAEC_TOTAL_TON,AAEC_STRUCTURAL_TON,AAEC_NONSTRUCTURAL_TON
AUT,Austria,AUT.1_1,Burgenland,Com,CR+PC/LWAL+CDH/HBET:3-5/COM,0.2490,0.1166,0.1324
AUT,Austria,AUT.1_1,Burgenland,Com,CR+PC/LWAL+CDH/HBET:6-/COM,0.1552,0.1025,0.0526
AUT,Austria,AUT.1_1,Burgenland,Com,CR+PC/LWAL+CDL+LFC:3.0/HBET:3-5/COM,6.1567,4.0401,2.1166
AUT,Austria,AUT.1_1,Burgenland,Com,CR+PC/LWAL+CDL+LFC:3.0/HBET:6-/COM,2.1939,1.4487,0.7452
AUT,Austria,AUT.1_1,Burgenland,Com,CR+PC/LWAL+CDN/HBET:3-5/COM,3.0949,2.0342,1.0608
AUT,Austria,AUT.1_1,Burgenland,Com,CR+PC/LWAL+CDN/HBET:6-/COM,0.2429,0.1704,0.0725
AUT,Austria,AUT.1_1,Burgenland,Com,CR/LFINF+CDH/HBET:6-/COM,0.8809,0.5774,0.3035
AUT,Austria,AUT.1_1,Burgenland,Com,CR/LFINF+CDL+LFC:3.0/H:1/COM,1.5389,0.9937,0.5452
AUT,Austria,AUT.1_1,Burgenland,Com,CR/LFINF+CDL+LFC:3.0/H:2/COM,1.2512,0.8154,0.4359
AUT,Austria,AUT.1_1,Burgenland,Com,CR/LFINF+CDL+LFC:3.0/HBET:3-5/COM,15.4944,10.1330,5.3614
AUT,Austria,AUT.1_1,Burgenland,Com,CR/LFINF+CDL+LFC:3.0/HBET:6-/COM,4.5234,2.9692,1.5542
AUT,Austria,AUT.1_1,Burgenland,Com,CR/LFINF+CDN/H:1/COM,1.2909,0.8122,0.4787
AUT,Austria,AUT.1_1,Burgenland,Com,CR/LFINF+CDN/HBET:3-5/COM,12.2553,8.1331,4.1221
AUT,Austria,AUT.1_1,Burgenland,Com,CR/LFINF+CDN/HBET:6-/COM,4.0740,2.6412,1.4328
AUT,Austria,AUT.1_1,Burgenland,Com,CR/LWAL+CDH/HBET:3-5/COM,0.4216,0.2124,0.2092
AUT,Austria,AUT.1_1,Burgenland,Com,CR/LWAL+CDL+LFC:3.0/H:1/COM,0.0829,0.0220,0.0609
AUT,Austria,AUT.1_1,Burgenland,Com,CR/LWAL+CDL+LFC:3.0/H:2/COM,0.2068,0.1215,0.0853
AUT,Austria,AUT.1_1,Burgenland,Com,CR/LWAL+CDL+LFC:3.0/HBET:3-5/COM,2.5895,1.7346,0.8549
AUT,Austria,AUT.1_1,Burgenland,Com,CR/LWAL+CDN/H:1/COM,0.0372,0.0068,0.0304
AUT,Austria,AUT.1_1,Burgenland,Com,CR/LWAL+CDN/H:2/COM,0.9853,0.6304,0.3548
AUT,Austria,AUT.1_1,Burgenland,Com,CR/LWAL+CDN/HBET:3-5/COM,0.6414,0.4107,0.2307
AUT,Austria,AUT.1_1,Burgenland,Com,CR/LWAL+CDN/HBET:6-/COM,0.6034,0.3891,0.2143
AUT,Austria,AUT.1_1,Burgenland,Com,MUR+CL/LWAL+CDN/H:1/COM,69.2667,60.2366,9.0301
AUT,Austria,AUT.1_1,Burgenland,Com,MUR+CL/LWAL+CDN/H:2/COM,92.1803,80.0134,12.1670
AUT,Austria,AUT.1_1,Burgenland,Com,W/LWAL+CDL/H:1/COM,0.6827,0.2257,0.4570
AUT,Austria,AUT.1_1,Burgenland,Com,W/LWAL+CDL/H:2/COM,0.6629,0.2254,0.4375
AUT,Austria,AUT.1_1,Burgenland,Com,W/LWAL+CDN/H:1/COM,1.3312,0.4602,0.8710
AUT,Austria,AUT.1_1,Burgenland,Com,W/LWAL+CDN/H:2/COM,1.0975,0.3736,0.7239
AUT,Austria,AUT.1_1,Burgenland,Ind,CR+PC/LFM+CDH/H:1/IND,0.0772,0.0397,0.0375
AUT,Austria,AUT.1_1,Burgenland,Ind,CR+PC/LFM+CDL/H:1/IND,16.5420,13.0700,3.4720
AUT,Austria,AUT.1_1,Burgenland,Ind,CR/LFINF+CDL/H:2/IND,32.1614,26.8451,5.3162
