ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,TAXONOMY,AAEC_TOTAL_TON,AAEC_STRUCTURAL_TON,AAEC_NONSTRUCTURAL_TON
GBR,United_Kingdom,1,England,Com,CR/LFINF+CDL/H:1/COM,47.8682,31.8975,15.9706
GBR,United_Kingdom,1,England,Com,CR/LFINF+CDL/H:2/COM,15.7207,10.7832,4.9374
GBR,United_Kingdom,1,England,Com,CR/LFINF+CDL/HBET:3-5/COM,36.2656,24.7385,11.5271
GBR,United_Kingdom,1,England,Com,CR/LFINF+CDL/HBET:6-/COM,3.7650,2.3290,1.4361
GBR,United_Kingdom,1,England,Com,CR/LWAL+CDL/HBET:3-5/COM,11.3424,7.1767,4.1657
GBR,United_Kingdom,1,England,Com,CR/LWAL+CDL/HBET:6-/COM,0.3386,0.1749,0.1637
GBR,United_Kingdom,1,England,Com,MUR+CL/LWAL+CDN/H:1/COM,340.1002,304.9866,35.1136
GBR,United_Kingdom,1,England,Com,MUR+CL/LWAL+CDN/H:2/COM,93.5879,81.8020,11.7860
GBR,United_Kingdom,1,England,Com,MUR+CL/LWAL+CDN/HBET:3-5/COM,55.7568,48.7462,7.0105
GBR,United_Kingdom,1,England,Com,MUR+ST/LWAL+CDN/H:1/COM,92.1854,81.7298,10.4556
GBR,United_Kingdom,1,England,Com,MUR+ST/LWAL+CDN/H:2/COM,21.6665,19.5090,2.1575
GBR,United_Kingdom,1,England,Com,MUR+ST/LWAL+CDN/HBET:3-5/COM,12.8177,10.5334,2.2843
GBR,United_Kingdom,1,England,Com,S/LFM+CDL/HBET:3-5/COM,0.6022,0.3285,0.2737
GBR,United_Kingdom,1,England,Com,S/LFM+CDL/HBET:6-/COM,0.2306,0.1386,0.0920
GBR,United_Kingdom,1,England,Com,W/LPB+CDL/H:1/COM,11.5586,3.6806,7.8780
GBR,United_Kingdom,1,England,Com,W/LPB+CDL/H:2/COM,2.6009,1.0030,1.5980
GBR,United_Kingdom,1,England,Ind,CR+PC/LFM+CDN/H:1/IND,21.0370,16.7403,4.2967
GBR,United_Kingdom,1,England,Ind,CR/LFM+CDN/H:1/IND,44.1421,32.4997,11.6424
GBR,United_Kingdom,1,England,Ind,MUR/LWAL+CDN/H:1/IND,163.0963,151.3225,11.7738
GBR,United_Kingdom,1,England,Ind,S+SL/LFM+CDN/H:1/IND,12.2652,8.8111,3.4541
GBR,United_Kingdom,1,England,Ind,S/LFBR+CDN/H:1/IND,14.5305,11.4046,3.1258
