ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,TAXONOMY,AAEC_TOTAL_TON,AAEC_STRUCTURAL_TON,AAEC_NONSTRUCTURAL_TON
MCO,Monaco,MCO,Monaco,Com,CR/LFINF+CDL/H:1/COM,3.4239,2.0302,1.3937
MCO,Monaco,MCO,Monaco,Com,CR/LFINF+CDM/H:2/COM,2.4014,1.5594,0.8420
MCO,Monaco,MCO,Monaco,Com,CR/LFINF+CDM/HBET:3-5/COM,7.1102,4.4384,2.6717
MCO,Monaco,MCO,Monaco,Com,CR/LFINF+CDM/HBET:6-/COM,0.2431,0.1536,0.0894
MCO,Monaco,MCO,Monaco,Com,CR/LFM+CDL/H:1/COM,2.8061,1.6451,1.1610
MCO,Monaco,MCO,Monaco,Com,CR/LFM+CDM/H:2/COM,0.8030,0.3591,0.4439
MCO,Monaco,MCO,Monaco,Com,CR/LFM+CDM/HBET:3-5/COM,1.8498,1.2364,0.6133
MCO,Monaco,MCO,Monaco,Com,CR/LFM+CDM/HBET:6-/COM,0.0743,0.0440,0.0303
MCO,Monaco,MCO,Monaco,Com,MUR+CL/LWAL+CDN/H:1/COM,13.2250,11.5177,1.7073
MCO,Monaco,MCO,Monaco,Com,MUR+CL/LWAL+CDN/H:2/COM,10.2092,8.8245,1.3848
MCO,Monaco,MCO,Monaco,Ind,CR+PC/LFM+CDL/H:2/IND,0.8351,0.7193,0.1158
MCO,Monaco,MCO,Monaco,Ind,CR/LFINF+CDL/H:1/IND,1.6406,1.3195,0.3211
MCO,Monaco,MCO,Monaco,Ind,S+SL/LFM+CDL/H:1/IND,0.2485,0.1706,0.0779
MCO,Monaco,MCO,Monaco,Ind,S/LFBR+CDM/H:1/IND,0.3129,0.1826,0.1304
MCO,Monaco,MCO,Monaco,Ind,S/LFM+CDL/H:1/IND,0.4185,0.2916,0.1270
MCO,Monaco,MCO,Monaco,Res,CR/LFINF+CDN/HBET:1-3/RES,55.8835,27.3242,28.5593
MCO,Monaco,MCO,Monaco,Res,CR/LFINF+CDN/HBET:4-7/RES,25.2966,11.9942,13.3025
MCO,Monaco,MCO,Monaco,Res,MUR+CL/LWAL+CDN/H:1/RES,190.6029,162.8622,27.7407
