ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,TAXONOMY,AAEC_TOTAL_TON,AAEC_STRUCTURAL_TON,AAEC_NONSTRUCTURAL_TON
FIN,Finland,1,Eastern Finland,Com,CR/LFINF+CDL/H:3/COM,0.0805,0.0604,0.0201
FIN,Finland,1,Eastern Finland,Com,CR/LWAL+CDL/HBET:3-5/COM,0.0001,0.0001,0.0001
FIN,Finland,1,Eastern Finland,Com,CR/LWAL+CDL/HBET:6-/COM,0.0000,0.0000,0.0000
FIN,Finland,1,Eastern Finland,Com,MUR+CB/LWAL+CDN/H:1/COM,0.1843,0.1809,0.0034
FIN,Finland,1,Eastern Finland,Com,MUR+CB/LWAL+CDN/H:2/COM,0.0383,0.0342,0.0041
FIN,Finland,1,Eastern Finland,Com,MUR+CL/LWAL+CDN/H:1/COM,0.0346,0.0338,0.0008
FIN,Finland,1,Eastern Finland,Com,MUR+CL/LWAL+CDN/H:2/COM,0.0094,0.0075,0.0019
FIN,Finland,1,Eastern Finland,Com,W/LPB+CDL/H:1/COM,0.0080,0.0035,0.0045
FIN,Finland,1,Eastern Finland,Com,W/LPB+CDL/H:2/COM,0.0015,0.0003,0.0012
FIN,Finland,1,Eastern Finland,Com,W/LWAL+CDL/H:1/COM,0.0032,0.0015,0.0017
FIN,Finland,1,Eastern Finland,Com,W/LWAL+CDL/H:2/COM,0.0001,0.0000,0.0001
FIN,Finland,1,Eastern Finland,Com,W/LWAL+CDL/HBET:3-5/COM,0.0000,0.0000,0.0000
FIN,Finland,1,Eastern Finland,Ind,CR+PC/LFM+CDN/H:1/IND,0.1093,0.0834,0.0259
FIN,Finland,1,Eastern Finland,Ind,CR/LFM+CDN/H:2/IND,0.0047,0.0039,0.0007
FIN,Finland,1,Eastern Finland,Ind,S+SL/LFM+CDN/H:1/IND,0.0128,0.0099,0.0029
FIN,Finland,1,Eastern Finland,Ind,S/LFM+CDN/H:1/IND,0.0124,0.0095,0.0030
FIN,Finland,1,Eastern Finland,Ind,W/LWAL+CDN/H:1/IND,0.0871,0.0568,0.0303
FIN,Finland,1,Eastern Finland,Res,CR/LFINF+CDN/H:3/RES,0.8755,0.3786,0.4970
FIN,Finland,1,Eastern Finland,Res,CR/LWAL+CDN/HBET:4-10/RES,0.0082,0.0035,0.0046
FIN,Finland,1,Eastern Finland,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,0.8618,0.8028,0.0591
FIN,Finland,1,Eastern Finland,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,0.0827,0.0722,0.0104
FIN,Finland,1,Eastern Finland,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,0.1945,0.1612,0.0332
FIN,Finland,1,Eastern Finland,Res,W/LPB+CDL/HBET:1-3/RES,0.0418,0.0119,0.0299
FIN,Finland,1,Eastern Finland,Res,W/LWAL+CDL/HBET:1-3/RES,0.0225,0.0083,0.0142
FIN,Finland,2,Lapland,Com,CR/LFINF+CDL/H:3/COM,1.0231,0.6760,0.3471
FIN,Finland,2,Lapland,Com,CR/LWAL+CDL/HBET:3-5/COM,0.0037,0.0024,0.0013
FIN,Finland,2,Lapland,Com,CR/LWAL+CDL/HBET:6-/COM,0.0062,0.0044,0.0018
FIN,Finland,2,Lapland,Com,MUR+CB/LWAL+CDN/H:1/COM,0.9820,0.8929,0.0892
FIN,Finland,2,Lapland,Com,MUR+CB/LWAL+CDN/H:2/COM,0.2872,0.2636,0.0236
FIN,Finland,2,Lapland,Com,MUR+CL/LWAL+CDN/H:1/COM,0.1677,0.1423,0.0254
FIN,Finland,2,Lapland,Com,MUR+CL/LWAL+CDN/H:2/COM,0.1002,0.0924,0.0078
FIN,Finland,2,Lapland,Com,W/LPB+CDL/H:1/COM,0.1456,0.0448,0.1007
FIN,Finland,2,Lapland,Com,W/LPB+CDL/H:2/COM,0.0188,0.0067,0.0121
FIN,Finland,2,Lapland,Com,W/LWAL+CDL/H:1/COM,0.0462,0.0184,0.0278
FIN,Finland,2,Lapland,Com,W/LWAL+CDL/H:2/COM,0.0067,0.0028,0.0039
FIN,Finland,2,Lapland,Com,W/LWAL+CDL/HBET:3-5/COM,0.0007,0.0000,0.0007
FIN,Finland,2,Lapland,Ind,CR+PC/LFM+CDN/H:1/IND,0.6671,0.5739,0.0933
FIN,Finland,2,Lapland,Ind,CR/LFM+CDN/H:2/IND,0.2927,0.2289,0.0638
FIN,Finland,2,Lapland,Ind,S+SL/LFM+CDN/H:1/IND,0.1417,0.1098,0.0319
FIN,Finland,2,Lapland,Ind,S/LFM+CDN/H:1/IND,0.0785,0.0584,0.0201
FIN,Finland,2,Lapland,Ind,W/LWAL+CDN/H:1/IND,0.4774,0.2633,0.2141
FIN,Finland,2,Lapland,Res,CR/LFINF+CDN/H:3/RES,7.9416,3.8202,4.1214
FIN,Finland,2,Lapland,Res,CR/LWAL+CDN/HBET:4-10/RES,0.4189,0.2247,0.1943
FIN,Finland,2,Lapland,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,3.1594,2.8547,0.3046
FIN,Finland,2,Lapland,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,0.4193,0.3647,0.0545
FIN,Finland,2,Lapland,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,0.9465,0.8065,0.1401
FIN,Finland,2,Lapland,Res,W/LPB+CDL/HBET:1-3/RES,0.2720,0.0892,0.1828
FIN,Finland,2,Lapland,Res,W/LWAL+CDL/HBET:1-3/RES,0.2029,0.0672,0.1358
FIN,Finland,3,Oulu,Com,CR/LFINF+CDL/H:3/COM,1.1416,0.7676,0.3741
FIN,Finland,3,Oulu,Com,CR/LWAL+CDL/HBET:3-5/COM,0.0088,0.0059,0.0029
FIN,Finland,3,Oulu,Com,CR/LWAL+CDL/HBET:6-/COM,0.0009,0.0007,0.0001
FIN,Finland,3,Oulu,Com,MUR+CB/LWAL+CDN/H:1/COM,1.1703,1.1385,0.0318
FIN,Finland,3,Oulu,Com,MUR+CB/LWAL+CDN/H:2/COM,0.2784,0.2497,0.0287
FIN,Finland,3,Oulu,Com,MUR+CL/LWAL+CDN/H:1/COM,0.2390,0.2205,0.0185
FIN,Finland,3,Oulu,Com,MUR+CL/LWAL+CDN/H:2/COM,0.1290,0.1093,0.0197
FIN,Finland,3,Oulu,Com,W/LPB+CDL/H:1/COM,0.1048,0.0402,0.0646
FIN,Finland,3,Oulu,Com,W/LPB+CDL/H:2/COM,0.0142,0.0071,0.0071
FIN,Finland,3,Oulu,Com,W/LWAL+CDL/H:1/COM,0.0629,0.0217,0.0412
FIN,Finland,3,Oulu,Com,W/LWAL+CDL/H:2/COM,0.0120,0.0037,0.0083
FIN,Finland,3,Oulu,Com,W/LWAL+CDL/HBET:3-5/COM,0.0001,0.0001,0.0000
FIN,Finland,3,Oulu,Ind,CR+PC/LFM+CDN/H:1/IND,0.4682,0.3941,0.0741
FIN,Finland,3,Oulu,Ind,CR/LFM+CDN/H:2/IND,0.1143,0.0940,0.0204
FIN,Finland,3,Oulu,Ind,S+SL/LFM+CDN/H:1/IND,0.1205,0.0965,0.0241
FIN,Finland,3,Oulu,Ind,S/LFM+CDN/H:1/IND,0.0689,0.0504,0.0185
FIN,Finland,3,Oulu,Ind,W/LWAL+CDN/H:1/IND,0.4090,0.2202,0.1888
FIN,Finland,3,Oulu,Res,CR/LFINF+CDN/H:3/RES,8.5254,4.2151,4.3103
FIN,Finland,3,Oulu,Res,CR/LWAL+CDN/HBET:4-10/RES,0.1986,0.1149,0.0837
FIN,Finland,3,Oulu,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,4.8940,4.4509,0.4431
FIN,Finland,3,Oulu,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,0.5298,0.4703,0.0596
FIN,Finland,3,Oulu,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,1.2296,1.0397,0.1899
FIN,Finland,3,Oulu,Res,W/LPB+CDL/HBET:1-3/RES,0.3131,0.0810,0.2321
FIN,Finland,3,Oulu,Res,W/LWAL+CDL/HBET:1-3/RES,0.2554,0.0729,0.1825
FIN,Finland,4,Southern Finland,Com,CR/LFINF+CDL/H:3/COM,1.8273,0.9632,0.8641
FIN,Finland,4,Southern Finland,Com,CR/LWAL+CDL/HBET:3-5/COM,0.0202,0.0174,0.0028
FIN,Finland,4,Southern Finland,Com,CR/LWAL+CDL/HBET:6-/COM,0.0014,0.0012,0.0001
FIN,Finland,4,Southern Finland,Com,MUR+CB/LWAL+CDN/H:1/COM,1.4758,1.3845,0.0912
FIN,Finland,4,Southern Finland,Com,MUR+CB/LWAL+CDN/H:2/COM,0.4288,0.4069,0.0218
FIN,Finland,4,Southern Finland,Com,MUR+CL/LWAL+CDN/H:1/COM,0.2776,0.2617,0.0159
FIN,Finland,4,Southern Finland,Com,MUR+CL/LWAL+CDN/H:2/COM,0.1193,0.1062,0.0131
FIN,Finland,4,Southern Finland,Com,W/LPB+CDL/H:1/COM,0.1047,0.0328,0.0719
FIN,Finland,4,Southern Finland,Com,W/LPB+CDL/H:2/COM,0.0167,0.0030,0.0137
FIN,Finland,4,Southern Finland,Com,W/LWAL+CDL/H:1/COM,0.0387,0.0158,0.0230
FIN,Finland,4,Southern Finland,Com,W/LWAL+CDL/H:2/COM,0.0088,0.0021,0.0067
FIN,Finland,4,Southern Finland,Com,W/LWAL+CDL/HBET:3-5/COM,0.0007,0.0001,0.0006
FIN,Finland,4,Southern Finland,Ind,CR+PC/LFM+CDN/H:1/IND,0.4297,0.3338,0.0958
FIN,Finland,4,Southern Finland,Ind,CR/LFM+CDN/H:2/IND,0.1288,0.0973,0.0315
FIN,Finland,4,Southern Finland,Ind,S+SL/LFM+CDN/H:1/IND,0.1094,0.0828,0.0266
FIN,Finland,4,Southern Finland,Ind,S/LFM+CDN/H:1/IND,0.0825,0.0611,0.0214
FIN,Finland,4,Southern Finland,Ind,W/LWAL+CDN/H:1/IND,0.5866,0.3165,0.2700
FIN,Finland,4,Southern Finland,Res,CR/LFINF+CDN/H:3/RES,9.9878,5.5518,4.4360
FIN,Finland,4,Southern Finland,Res,CR/LWAL+CDN/HBET:4-10/RES,0.1233,0.0546,0.0687
FIN,Finland,4,Southern Finland,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,5.2645,4.9623,0.3022
FIN,Finland,4,Southern Finland,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,0.5134,0.4487,0.0647
FIN,Finland,4,Southern Finland,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,1.4064,1.2439,0.1625
FIN,Finland,4,Southern Finland,Res,W/LPB+CDL/HBET:1-3/RES,0.2307,0.0819,0.1488
FIN,Finland,4,Southern Finland,Res,W/LWAL+CDL/HBET:1-3/RES,0.1507,0.0641,0.0867
FIN,Finland,5,Western Finland,Com,CR/LFINF+CDL/H:3/COM,1.8363,1.2869,0.5494
FIN,Finland,5,Western Finland,Com,CR/LWAL+CDL/HBET:3-5/COM,0.0107,0.0077,0.0030
FIN,Finland,5,Western Finland,Com,CR/LWAL+CDL/HBET:6-/COM,0.0004,0.0003,0.0001
FIN,Finland,5,Western Finland,Com,MUR+CB/LWAL+CDN/H:1/COM,2.3696,2.2334,0.1361
FIN,Finland,5,Western Finland,Com,MUR+CB/LWAL+CDN/H:2/COM,0.6290,0.5656,0.0634
FIN,Finland,5,Western Finland,Com,MUR+CL/LWAL+CDN/H:1/COM,0.4269,0.3938,0.0331
FIN,Finland,5,Western Finland,Com,MUR+CL/LWAL+CDN/H:2/COM,0.2298,0.2068,0.0230
FIN,Finland,5,Western Finland,Com,W/LPB+CDL/H:1/COM,0.2285,0.0843,0.1442
FIN,Finland,5,Western Finland,Com,W/LPB+CDL/H:2/COM,0.0299,0.0104,0.0195
FIN,Finland,5,Western Finland,Com,W/LWAL+CDL/H:1/COM,0.0912,0.0316,0.0596
FIN,Finland,5,Western Finland,Com,W/LWAL+CDL/H:2/COM,0.0165,0.0075,0.0090
FIN,Finland,5,Western Finland,Com,W/LWAL+CDL/HBET:3-5/COM,0.0005,0.0000,0.0004
FIN,Finland,5,Western Finland,Ind,CR+PC/LFM+CDN/H:1/IND,1.1641,0.9654,0.1987
FIN,Finland,5,Western Finland,Ind,CR/LFM+CDN/H:2/IND,0.1896,0.1572,0.0324
FIN,Finland,5,Western Finland,Ind,S+SL/LFM+CDN/H:1/IND,0.3144,0.2188,0.0956
FIN,Finland,5,Western Finland,Ind,S/LFM+CDN/H:1/IND,0.1617,0.1104,0.0513
FIN,Finland,5,Western Finland,Ind,W/LWAL+CDN/H:1/IND,1.1077,0.6196,0.4881
FIN,Finland,5,Western Finland,Res,CR/LFINF+CDN/H:3/RES,15.9747,7.7134,8.2614
FIN,Finland,5,Western Finland,Res,CR/LWAL+CDN/HBET:4-10/RES,0.2278,0.1058,0.1220
FIN,Finland,5,Western Finland,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,8.8997,8.1683,0.7315
FIN,Finland,5,Western Finland,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,1.0470,0.9149,0.1322
