ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,TAXONOMY,AAEC_TOTAL_TON,AAEC_STRUCTURAL_TON,AAEC_NONSTRUCTURAL_TON
ROU,Romania,1,ALBA,Com,CR+PC/LWAL+CDM+LFC:2.0/H:1/COM,0.0505,0.0016,0.0489
ROU,Romania,1,ALBA,Com,CR+PC/LWAL+CDM+LFC:2.0/H:2/COM,0.0974,0.0285,0.0689
ROU,Romania,1,ALBA,Com,CR+PC/LWAL+CDM+LFC:2.0/HBET:3-5/COM,0.2842,0.1547,0.1294
ROU,Romania,1,ALBA,Com,CR+PC/LWAL+CDM+LFC:2.0/HBET:6-/COM,0.5708,0.3409,0.2299
ROU,Romania,1,ALBA,Com,CR/LFINF+CDH+LFC:5.0/H:1/COM,0.0047,0.0014,0.0033
ROU,Romania,1,ALBA,Com,CR/LFINF+CDH+LFC:5.0/H:2/COM,0.2132,0.1206,0.0927
ROU,Romania,1,ALBA,Com,CR/LFINF+CDH+LFC:5.0/HBET:3-5/COM,0.8035,0.5453,0.2582
ROU,Romania,1,ALBA,Com,CR/LFINF+CDH+LFC:5.0/HBET:6-/COM,0.4150,0.2836,0.1315
ROU,Romania,1,ALBA,Com,CR/LFINF+CDL+LFC:0.0/H:1/COM,0.0597,0.0407,0.0189
ROU,Romania,1,ALBA,Com,CR/LFINF+CDL+LFC:0.0/H:2/COM,3.7824,2.6159,1.1665
ROU,Romania,1,ALBA,Com,CR/LFINF+CDL+LFC:0.0/HBET:3-5/COM,2.1011,1.4085,0.6925
ROU,Romania,1,ALBA,Com,CR/LFINF+CDL+LFC:0.0/HBET:6-/COM,0.9235,0.6171,0.3064
ROU,Romania,1,ALBA,Com,CR/LFINF+CDM+LFC:2.0/H:1/COM,0.0432,0.0228,0.0204
ROU,Romania,1,ALBA,Com,CR/LFINF+CDM+LFC:2.0/H:2/COM,5.1827,3.4580,1.7247
ROU,Romania,1,ALBA,Com,CR/LFINF+CDM+LFC:2.0/HBET:3-5/COM,2.5475,1.6857,0.8618
ROU,Romania,1,ALBA,Com,CR/LFINF+CDM+LFC:2.0/HBET:6-/COM,3.0790,2.0445,1.0346
ROU,Romania,1,ALBA,Com,MCF/LWAL+CDN/H:1/COM,0.4541,0.1022,0.3519
