ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,TAXONOMY,AAEC_TOTAL_TON,AAEC_STRUCTURAL_TON,AAEC_NONSTRUCTURAL_TON
IRL,Ireland,1,Carlow,Com,CR/LFINF+CDL/H:1/COM,0.0000,0.0000,0.0000
IRL,Ireland,1,Carlow,Com,CR/LFINF+CDL/H:2/COM,0.0001,0.0001,0.0000
IRL,Ireland,1,Carlow,Com,CR/LFINF+CDL/HBET:3-5/COM,0.0001,0.0000,0.0001
IRL,Ireland,1,Carlow,Com,CR/LFINF+CDL/HBET:6-/COM,0.0000,0.0000,0.0000
IRL,Ireland,1,Carlow,Com,CR/LWAL+CDL/HBET:3-5/COM,0.0000,0.0000,0.0000
IRL,Ireland,1,Carlow,Com,MUR+CL/LWAL+CDN/H:1/COM,0.0047,0.0043,0.0004
IRL,Ireland,1,Carlow,Com,MUR+CL/LWAL+CDN/H:2/COM,0.0014,0.0014,0.0001
IRL,Ireland,1,Carlow,Com,MUR+ST/LWAL+CDN/H:1/COM,0.0001,0.0000,0.0000
IRL,Ireland,1,Carlow,Com,MUR+ST/LWAL+CDN/H:2/COM,0.0000,0.0000,0.0000
IRL,Ireland,1,Carlow,Com,S/LFM+CDL/HBET:3-5/COM,0.0000,0.0000,0.0000
IRL,Ireland,1,Carlow,Com,S/LFM+CDL/HBET:6-/COM,0.0000,0.0000,0.0000
IRL,Ireland,1,Carlow,Com,W/LPB+CDL/H:1/COM,0.0002,0.0000,0.0002
IRL,Ireland,1,Carlow,Com,W/LPB+CDL/H:2/COM,0.0000,0.0000,0.0000
IRL,Ireland,1,Carlow,Ind,CR+PC/LFM+CDN/H:1/IND,0.0000,0.0000,0.0000
IRL,Ireland,1,Carlow,Ind,CR/LFINF+CDN/H:1/IND,0.0002,0.0001,0.0000
IRL,Ireland,1,Carlow,Ind,CR/LFM+CDN/H:2/IND,0.0000,0.0000,0.0000
IRL,Ireland,1,Carlow,Ind,MUR/LWAL+CDN/H:1/IND,0.0002,0.0002,0.0000
IRL,Ireland,1,Carlow,Ind,S+SL/LFM+CDN/H:1/IND,0.0000,0.0000,0.0000
IRL,Ireland,1,Carlow,Ind,S/LFBR+CDN/H:1/IND,0.0000,0.0000,0.0000
IRL,Ireland,1,Carlow,Ind,S/LFM+CDN/H:1/IND,0.0000,0.0000,0.0000
IRL,Ireland,1,Carlow,Res,CR/LFINF+CDN/HBET:4-10/RES,0.0002,0.0000,0.0001
IRL,Ireland,1,Carlow,Res,CR/LWAL+CDN/HBET:4-10/RES,0.0000,0.0000,0.0000
IRL,Ireland,1,Carlow,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,0.0448,0.0308,0.0140
