ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,TAXONOMY,AAEC_TOTAL_TON,AAEC_STRUCTURAL_TON,AAEC_NONSTRUCTURAL_TON
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDH+LFC:0.0/H:1/COM,4.2518,1.6383,2.6136
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDH+LFC:0.0/H:2/COM,1.5935,0.9451,0.6483
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDH+LFC:0.0/HBET:3-5/COM,13.2583,9.1445,4.1139
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDH+LFC:4.0/H:1/COM,30.3472,9.9505,20.3967
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDH+LFC:4.0/H:2/COM,12.3392,7.2862,5.0530
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDH+LFC:4.0/HBET:3-5/COM,168.5496,108.6261,59.9235
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDH+LFC:6.0/H:1/COM,3.5137,0.9117,2.6020
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDH+LFC:6.0/H:2/COM,1.4962,0.8232,0.6730
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDH+LFC:6.0/HBET:3-5/COM,18.8725,12.1707,6.7018
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDH+LFC:8.0/H:1/COM,6.8381,2.5308,4.3073
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDH+LFC:8.0/H:2/COM,2.0450,1.1425,0.9025
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDH+LFC:8.0/HBET:3-5/COM,16.0367,10.7089,5.3278
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDL+LFC:0.0/H:1/COM,3.3265,2.1468,1.1796
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDL+LFC:0.0/H:2/COM,7.2281,4.9373,2.2908
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDL+LFC:0.0/HBET:3-5/COM,11.4090,7.8012,3.6078
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDL+LFC:0.0/HBET:6-/COM,0.2048,0.1354,0.0694
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDL+LFC:4.0/H:1/COM,23.4698,15.1280,8.3419
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDL+LFC:4.0/H:2/COM,68.1046,44.6029,23.5017
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDL+LFC:4.0/HBET:3-5/COM,131.7366,85.5939,46.1427
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDL+LFC:4.0/HBET:6-/COM,3.1327,2.0345,1.0982
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDL+LFC:7.5/H:1/COM,9.1154,5.6957,3.4197
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDL+LFC:7.5/H:2/COM,30.4719,19.5329,10.9390
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDL+LFC:7.5/HBET:3-5/COM,60.8677,39.5219,21.3458
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDL+LFC:7.5/HBET:6-/COM,1.6361,1.0347,0.6014
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:0.0/H:1/COM,52.0323,27.5537,24.4785
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:0.0/H:2/COM,40.6136,26.6895,13.9241
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:0.0/HBET:3-5/COM,68.5857,45.4523,23.1334
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:0.0/HBET:6-/COM,3.1827,2.1661,1.0166
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:1.0/H:1/COM,107.6458,57.3149,50.3309
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:1.0/H:2/COM,116.9711,75.7000,41.2712
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:1.0/HBET:3-5/COM,246.5824,157.7933,88.7892
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:1.0/HBET:6-/COM,12.8506,8.2032,4.6474
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:2.0/H:1/COM,120.4714,64.4266,56.0448
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:2.0/H:2/COM,138.3624,87.6366,50.7258
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:2.0/HBET:3-5/COM,315.6416,203.0659,112.5757
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:2.0/HBET:6-/COM,16.8372,10.6548,6.1824
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:4.0/H:1/COM,5.6961,2.9231,2.7729
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:4.0/H:2/COM,8.0353,5.2446,2.7907
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:4.0/HBET:3-5/COM,14.0608,8.9615,5.0993
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:4.0/HBET:6-/COM,0.7587,0.4749,0.2838
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:7.0/H:1/COM,15.7133,8.6994,7.0139
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:7.0/H:2/COM,15.7289,10.1331,5.5958
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:7.0/HBET:3-5/COM,31.1679,19.8124,11.3555
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDM+LFC:7.0/HBET:6-/COM,1.5767,1.0570,0.5196
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDN/H:1/COM,338.2982,212.9400,125.3582
DEU,Germany,1,Baden-Wurttemberg,Com,CR/LFINF+CDN/H:2/COM,78.8010,50.5228,28.2783
