ID_0,NAME_0,ID_1,NAME_1,SETTLEMENT,OCCUPANCY,TAXONOMY,BUILDINGS,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,COST_STRUCTURAL_USD,COST_NONSTRUCTURAL_USD,COST_CONTENTS_USD,TOTAL_REPL_EC_TON,EC_STRUCTURAL_TON,EC_NONSTRUCTURAL_TON
ITA,Italy,1,Abruzzo,Rural,Res,CR/LFINF+CDL+LFC:0.0/H:1/RES,918,147611,198811973,59643591,99405986,39762394,56503.60904127201,26853.242996335244,29650.366044936833
ITA,Italy,1,Abruzzo,Rural,Res,CR/LFINF+CDL+LFC:0.0/H:2/RES,5785,1110966,1496319946,448895984,748159973,299263989,425574.30161873717,202325.47417997362,223248.82743876355
ITA,Italy,1,Abruzzo,Rural,Res,CR/LFINF+CDL+LFC:0.0/H:3/RES,5091,1285176,1730957711,519287314,865478856,346191542,492672.9355064899,234308.71063330554,258364.2248731846
ITA,Italy,1,Abruzzo,Rural,Res,CR/LFINF+CDL+LFC:0.0/HBET:4-/RES,1560,667354,898834686,269650406,449417343,179766937,256019.83125294745,121802.90117758307,134216.9300753644
ITA,Italy,1,Abruzzo,Rural,Res,CR/LFINF+CDL+LFC:10.0/H:1/RES,1315,197954,266616552,79984965,133308276,53323310,75773.68108113382,36011.30132325034,39762.379757883275
ITA,Italy,1,Abruzzo,Rural,Res,CR/LFINF+CDL+LFC:10.0/H:2/RES,5518,928562,1250646658,375193997,625323329,250129332,355701.27336291195,169106.61041459162,186594.66294832004
ITA,Italy,1,Abruzzo,Rural,Res,CR/LFINF+CDL+LFC:10.0/H:3/RES,4334,914340,1231491807,369447542,615745904,246298361,350512.77015488903,166699.22377085534,183813.54638403372
ITA,Italy,1,Abruzzo,Rural,Res,CR/LFINF+CDL+LFC:10.0/HBET:4-/RES,1461,564499,760304103,228091231,380152051,152060821,216561.39324861355,103030.32230572382,113531.07094288986
ITA,Italy,1,Abruzzo,Rural,Res,CR/LFINF+CDL+LFC:12.5/H:1/RES,149,15604,21016474,6304942,10508237,4203295,5973.011005624993,2838.6631406822407,3134.347864942751
ITA,Italy,1,Abruzzo,Rural,Res,CR/LFINF+CDL+LFC:12.5/H:2/RES,220,28422,38280068,11484020,19140034,7656014,10887.51956690974,5176.120703119914,5711.398863789822
ITA,Italy,1,Abruzzo,Rural,Res,CR/LFINF+CDL+LFC:12.5/H:3/RES,162,24815,33422068,10026620,16711034,6684414,9512.846321456262,4524.186111405037,4988.6602100512255
ITA,Italy,1,Abruzzo,Rural,Res,CR/LFINF+CDL+LFC:12.5/HBET:4-/RES,41,10250,13805298,4141589,6902649,2761060,3932.2695386588475,1870.800574117841,2061.4689645410076
ITA,Italy,1,Abruzzo,Rural,Res,CR/LFINF+CDL+LFC:7.0/H:1/RES,421,56557,76174913,22852473,38087456,15234982,21649.505313527265,10288.8930674868,11360.61224604049
ITA,Italy,1,Abruzzo,Rural,Res,CR/LFINF+CDL+LFC:7.0/H:2/RES,2689,422494,569041466,170712440,284520733,113808293,161843.60423986326,76943.28948499559,84900.3147548677
