ID_0,NAME_0,ID_1,NAME_1,SETTLEMENT,OCCUPANCY,TAXONOMY,BUILDINGS,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,COST_STRUCTURAL_USD,COST_NONSTRUCTURAL_USD,COST_CONTENTS_USD,TOTAL_REPL_EC_TON,EC_STRUCTURAL_TON,EC_NONSTRUCTURAL_TON
LVA,Latvia,1,Kurzeme,Rural,Res,CR/LFINF+CDN/H:3/RES,10095,1726142,1653314584,495994370,826657296,330662928,661717,314704,347013
LVA,Latvia,1,Kurzeme,Rural,Res,CR/LWAL+CDN/HBET:4-10/RES,777,531578,509152274,152745686,254576138,101830453,230683,123546,107137
LVA,Latvia,1,Kurzeme,Rural,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,1746,127491,110481280,33144387,55240640,22096251,64877,54189,10688
LVA,Latvia,1,Kurzeme,Rural,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,550,132032,114416236,34324872,57208118,22883246,67266,56196,11070
LVA,Latvia,1,Kurzeme,Rural,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,1886,260920,226108708,67832608,113054354,45221746,114459,92734,21725
LVA,Latvia,1,Kurzeme,Rural,Res,W/LPB+CDL/HBET:1-3/RES,1860,271555,235325133,70597542,117662567,47065024,45464,16580,28884
LVA,Latvia,1,Kurzeme,Rural,Res,W/LWAL+CDL/HBET:1-3/RES,786,94306,81725878,24517762,40862939,16345177,15685,5662,10023
LVA,Latvia,1,Kurzeme,Urban,Res,CR/LFINF+CDN/H:3/RES,16625,2842892,3191031997,957309619,1595515995,638206406,1089823,518305,571518
LVA,Latvia,1,Kurzeme,Urban,Res,CR/LWAL+CDN/HBET:4-10/RES,1280,875492,982705358,294811606,491352674,196541068,379927,203477,176451
LVA,Latvia,1,Kurzeme,Urban,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,2876,172581,175254657,52576400,87627324,35050937,87822,73354,14467
LVA,Latvia,1,Kurzeme,Urban,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,906,206579,209779811,62933941,104889901,41955960,105245,87925,17321
