ID_0,NAME_0,ID_1,NAME_1,SETTLEMENT,OCCUPANCY,TAXONOMY,BUILDINGS,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,COST_STRUCTURAL_USD,COST_NONSTRUCTURAL_USD,COST_CONTENTS_USD,TOTAL_REPL_EC_TON,EC_STRUCTURAL_TON,EC_NONSTRUCTURAL_TON
BIH,Bosnia and Herzegovina,1,Brcko,Urban,Res,CR/LDUAL+CDM+LFC:0.0/HBET:6-/RES,16,25073,13508582,4052575,6754291,2701716,10240,5194,5046
BIH,Bosnia and Herzegovina,1,Brcko,Urban,Res,CR/LFINF+CDL+LFC:0.0/H:2/RES,426,31542,16993708,5098112,8496854,3398742,12083,5744,6338
BIH,Bosnia and Herzegovina,1,Brcko,Urban,Res,CR/LFINF+CDL+LFC:0.0/HBET:3-5/RES,144,41001,22089906,6626972,11044953,4417981,15741,7491,8249
BIH,Bosnia and Herzegovina,1,Brcko,Urban,Res,CR/LFINF+CDL+LFC:0.0/HBET:6-/RES,144,227240,122430057,36729017,61215028,24486011,87306,41566,45740
BIH,Bosnia and Herzegovina,1,Brcko,Urban,Res,CR/LFINF+CDM+LFC:0.0/H:2/RES,7048,521526,280981850,84294555,140490925,56196370,199779,94978,104800
BIH,Bosnia and Herzegovina,1,Brcko,Urban,Res,CR/LFINF+CDM+LFC:0.0/HBET:3-5/RES,1657,473236,254964849,76489455,127482424,50992970,181683,86468,95216
BIH,Bosnia and Herzegovina,1,Brcko,Urban,Res,CR/LFINF+CDM+LFC:0.0/HBET:6-/RES,536,849208,457526478,137257943,228763239,91505296,326266,155333,170933
BIH,Bosnia and Herzegovina,1,Brcko,Urban,Res,CR/LFINF+CDN/HBET:3-5/RES,15,4221,2274232,682270,1137116,454846,1621,771,849
BIH,Bosnia and Herzegovina,1,Brcko,Urban,Res,MCF/LWAL+CDN/H:1/RES,6628,530237,285674901,85702470,142837450,57134980,202965,96459,106506
BIH,Bosnia and Herzegovina,1,Brcko,Urban,Res,MCF/LWAL+CDN/H:2/RES,1456,107712,58031933,17409580,29015966,11606387,41261,19616,21645
BIH,Bosnia and Herzegovina,1,Brcko,Urban,Res,MUR+ADO/LWAL+CDN/H:1/RES,472,37744,18398586,5519576,9199293,3679717,16527,13385,3142
BIH,Bosnia and Herzegovina,1,Brcko,Urban,Res,MUR+ADO/LWAL+CDN/H:2/RES,202,14963,7293725,2188118,3646863,1458745,6556,5310,1246
BIH,Bosnia and Herzegovina,1,Brcko,Urban,Res,MUR/LWAL+CDN/H:1/RES,3049,243906,118893551,35668065,59446775,23778710,106801,86498,20303
