ID_0,NAME_0,ID_1,NAME_1,SETTLEMENT,OCCUPANCY,TAXONOMY,BUILDINGS,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,COST_STRUCTURAL_USD,COST_NONSTRUCTURAL_USD,COST_CONTENTS_USD,TOTAL_REPL_EC_TON,EC_STRUCTURAL_TON,EC_NONSTRUCTURAL_TON
EST,Estonia,1,Harju,RURAL,Res,CR/LFINF+CDN/H:3/RES,5074,928520,889346307,266803892,444673154,177869260,355947.91924469266,169284.0929663091,186663.82627838312
EST,Estonia,1,Harju,RURAL,Res,CR/LWAL+CDN/HBET:4-10/RES,262,216273,207148820,62144646,103574409,41429763,93853.60729483725,50264.916932394255,43588.690362443005
EST,Estonia,1,Harju,RURAL,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,1416,223620,193785844,58135754,96892922,38757168,113793.40942771267,95047.66915706228,18745.74027065036
EST,Estonia,1,Harju,RURAL,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,134,32806,28430109,8529032,14215054,5686022,16713.797405121608,13963.146016844259,2750.65138827735
EST,Estonia,1,Harju,RURAL,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,707,172667,149632108,44889633,74816054,29926421,75744.2140492828,61367.5489343953,14376.665114887572
EST,Estonia,1,Harju,RURAL,Res,W/LPB+CDL/HBET:1-3/RES,913,72117,62495938,18748781,31247970,12499189,12073.861981923843,4403.099523894308,7670.762458029548
EST,Estonia,1,Harju,RURAL,Res,W/LWAL+CDL/HBET:1-3/RES,318,50313,43601814,13080544,21800907,8720363,8368.005787455848,3020.711241806198,5347.294545649652
EST,Estonia,1,Harju,URBAN,Res,CR/LFINF+CDN/H:3/RES,41319,7313570,8209211173,2462763353,4104605588,1641842236,2803654.2600637567,1333380.6000893295,1470273.6599744328
EST,Estonia,1,Harju,URBAN,Res,CR/LWAL+CDN/HBET:4-10/RES,2133,1761240,1976927634,593078292,988463818,395385526,764304.5397501503,409336.4947797482,354968.04497040255
EST,Estonia,1,Harju,URBAN,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,11526,1406134,1427939866,428381960,713969933,285587973,715538.9246779461,597665.0223028631,117873.90237508595
EST,Estonia,1,Harju,URBAN,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,1095,258407,262413212,78723962,131206606,52482644,131649.80313657346,109983.8889919618,21665.914144611615
EST,Estonia,1,Harju,URBAN,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,5763,1360031,1381122154,414336649,690561079,276224430,596606.5384827784,483367.687446114,113238.85103666513
EST,Estonia,1,Harju,URBAN,Res,W/LPB+CDL/HBET:1-3/RES,7434,587292,596398981,178919692,298199490,119279798,98323.21471576793,35856.3630212651,62466.85169450282
EST,Estonia,1,Harju,URBAN,Res,W/LWAL+CDL/HBET:1-3/RES,2594,316381,321286471,96385942,160643236,64257295,52619.615064983045,18994.720153360508,33624.894911622585
EST,Estonia,2,Hiiu,RURAL,Res,CR/LFINF+CDN/H:3/RES,928,169791,162628013,48788403,81314006,32525602,65089.541857899225,30955.720331265038,34133.82152663417
EST,Estonia,2,Hiiu,RURAL,Res,CR/LWAL+CDN/HBET:4-10/RES,48,39548,37879708,11363912,18939854,7575942,17162.318639270303,9191.575707926455,7970.74293134385
EST,Estonia,2,Hiiu,RURAL,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,259,40892,35436142,10630843,17718071,7087228,20808.62820171431,17380.72228609087,3427.9059156234384
EST,Estonia,2,Hiiu,RURAL,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,24,5999,5198790,1559637,2599395,1039758,3056.4008749354252,2553.3998317258056,503.0010432096194
EST,Estonia,2,Hiiu,RURAL,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,129,31574,27362084,8208625,13681042,5472417,13850.758887814014,11221.809577332198,2628.949310481817
EST,Estonia,2,Hiiu,RURAL,Res,W/LPB+CDL/HBET:1-3/RES,167,13187,11428158,3428447,5714079,2285632,2207.817880348494,805.1476778725932,1402.6702024759015
EST,Estonia,2,Hiiu,RURAL,Res,W/LWAL+CDL/HBET:1-3/RES,58,9201,7973134,2391940,3986567,1594627,1530.2448411265957,552.3917391309772,977.8531019956188
EST,Estonia,3,Ida-Viru,RURAL,Res,CR/LFINF+CDN/H:3/RES,1679,307156,294196487,88258946,147098244,58839297,117748.05892968239,55999.4092557955,61748.6496738869
EST,Estonia,3,Ida-Viru,RURAL,Res,CR/LWAL+CDN/HBET:4-10/RES,87,71543,68524967,20557490,34262484,13704994,31046.859918746683,16627.681313643436,14419.178605103247
EST,Estonia,3,Ida-Viru,RURAL,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,468,73974,64104523,19231357,32052262,12820905,37643.021920511615,31441.90737645718,6201.114544054437
EST,Estonia,3,Ida-Viru,RURAL,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,44,10853,9404705,2821412,4702352,1880941,5529.106374987442,4619.164046619073,909.9423283683694
EST,Estonia,3,Ida-Viru,RURAL,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,234,57119,49498418,14849526,24749210,9899684,25056.39108192708,20300.55893477074,4755.832147156336
EST,Estonia,3,Ida-Viru,RURAL,Res,W/LPB+CDL/HBET:1-3/RES,302,23857,20673709,6202112,10336855,4134741,3994.1515192881743,1456.5877665858575,2537.563752702318
EST,Estonia,3,Ida-Viru,RURAL,Res,W/LWAL+CDL/HBET:1-3/RES,105,16644,14423511,4327053,7211756,2884702,2768.1856793674347,999.2668820183872,1768.9187973490475
EST,Estonia,3,Ida-Viru,URBAN,Res,CR/LFINF+CDN/H:3/RES,14286,2528713,2838387124,851516137,1419193562,567677426,969381.2870020072,461024.8204862168,508356.4665157907
EST,Estonia,3,Ida-Viru,URBAN,Res,CR/LWAL+CDN/HBET:4-10/RES,737,608960,683535303,205060590,341767651,136707061,264263.17634564487,141530.70835891162,122732.46798673329
EST,Estonia,3,Ida-Viru,URBAN,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,3985,486180,493719311,148115794,246859655,98743863,247402.27226876142,206646.60280144133,40755.66946732016
EST,Estonia,3,Ida-Viru,URBAN,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,378,89345,90731035,27219311,45365518,18146207,45518.509295161464,38027.43206452751,7491.077230633964
EST,Estonia,3,Ida-Viru,URBAN,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,1992,470239,477531804,143259541,238765902,95506360,206280.35458358965,167127.3399144897,39153.014669099946
EST,Estonia,3,Ida-Viru,URBAN,Res,W/LPB+CDL/HBET:1-3/RES,2570,203060,206208754,61862626,103104377,41241751,33995.84309240824,12397.55134737844,21598.291745029805
EST,Estonia,3,Ida-Viru,URBAN,Res,W/LWAL+CDL/HBET:1-3/RES,897,109390,111086846,33326054,55543424,22217369,18193.478947486798,6567.5109301449775,11625.96801734182
EST,Estonia,4,Jarva,RURAL,Res,CR/LFINF+CDN/H:3/RES,1918,350885,336080803,100824242,168040402,67216159,134511.9842087329,63972.11261645531,70539.87159227776
EST,Estonia,4,Jarva,RURAL,Res,CR/LWAL+CDN/HBET:4-10/RES,99,81729,78280817,23484245,39140408,15656163,35466.924563633314,18994.922291864685,16472.002271768633
EST,Estonia,4,Jarva,RURAL,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,535,84504,73230987,21969296,36615494,14646196,43001.89992886609,35917.96964781905,7083.930281047077
EST,Estonia,4,Jarva,RURAL,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,51,12398,10743637,3223091,5371818,2148727,6316.138326789497,5276.669891877667,1039.4684349118338
EST,Estonia,4,Jarva,RURAL,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,268,65252,56545434,16963632,28272718,11309087,28624.083012750223,23191.064651597844,5433.018361152339
EST,Estonia,4,Jarva,RURAL,Res,W/LPB+CDL/HBET:1-3/RES,345,27252,23616991,7085097,11808496,4723398,4562.564474883303,1663.8797519919478,2898.68472289136
EST,Estonia,4,Jarva,RURAL,Res,W/LWAL+CDL/HBET:1-3/RES,120,19014,16476975,4943093,8238488,3295395,3162.3648878840477,1141.56169436668,2020.8031935173674
EST,Estonia,4,Jarva,URBAN,Res,CR/LFINF+CDN/H:3/RES,1627,287911,323169366,96950808,161584683,64633872,110370.6463145993,52490.81382991483,57879.83248468431
EST,Estonia,4,Jarva,URBAN,Res,CR/LWAL+CDN/HBET:4-10/RES,84,69334,77825061,23347518,38912531,15565012,30088.041218688624,16114.168980428542,13973.872238260086
EST,Estonia,4,Jarva,URBAN,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,454,55354,56213252,16863976,28106625,11242650,28168.17475124518,23527.875469251707,4640.299281993444
EST,Estonia,4,Jarva,URBAN,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,43,10172,10330342,3099102,5165171,2066068,5182.5703737284275,4329.65710946897,852.9132642594575
EST,Estonia,4,Jarva,URBAN,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,227,53540,54370193,16311057,27185096,10874039,23486.749611345327,19028.825870578345,4457.923740766988
EST,Estonia,4,Jarva,URBAN,Res,W/LPB+CDL/HBET:1-3/RES,293,23120,23478249,7043475,11739124,4695650,3870.8220979429752,1411.617691979024,2459.204405963951
EST,Estonia,4,Jarva,URBAN,Res,W/LWAL+CDL/HBET:1-3/RES,102,12455,12647975,3794393,6323988,2529595,2071.462163453504,747.7665197948365,1323.6956436586681
EST,Estonia,5,Jogeva,RURAL,Res,CR/LFINF+CDN/H:3/RES,2225,407168,389988831,116996650,194994415,77997765,156088.15487305928,74233.4534038739,81854.70146918533
EST,Estonia,5,Jogeva,RURAL,Res,CR/LWAL+CDN/HBET:4-10/RES,115,94839,90837185,27251156,45418593,18167437,41156.131277989254,22041.8746463573,19114.256631631953
EST,Estonia,5,Jogeva,RURAL,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,620,98060,84977373,25493211,42488687,16995475,49900.11400232653,41679.784711033564,8220.329291292957
EST,Estonia,5,Jogeva,RURAL,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,59,14387,12466938,3740082,6233470,2493388,7329.546237859597,6123.289855400242,1206.2563824593572
EST,Estonia,5,Jogeva,RURAL,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,310,75716,65615460,19684638,32807728,13123093,33214.69439378486,26910.340229563346,6304.354164221503
EST,Estonia,5,Jogeva,RURAL,Res,W/LPB+CDL/HBET:1-3/RES,401,31624,27405206,8221562,13702604,5481042,5294.477566620516,1930.7989772451363,3363.678589375385
EST,Estonia,5,Jogeva,RURAL,Res,W/LWAL+CDL/HBET:1-3/RES,140,22063,19119913,5735974,9559957,3823982,3669.5017322867648,1324.6360699608238,2344.8656623259394
EST,Estonia,5,Jogeva,URBAN,Res,CR/LFINF+CDN/H:3/RES,1222,216322,242813928,72844177,121406962,48562784,82927.13439438817,39439.0460166031,43488.08837778511
EST,Estonia,5,Jogeva,URBAN,Res,CR/LWAL+CDN/HBET:4-10/RES,63,52094,58474051,17542215,29237026,11694810,22606.662997551524,12107.387079714696,10499.27591783683
EST,Estonia,5,Jogeva,URBAN,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,341,41591,42235928,12670779,21117963,8447187,21164.745563438246,17678.137296739977,3486.6082666982707
EST,Estonia,5,Jogeva,URBAN,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,32,7644,7761717,2328515,3880858,1552343,3894.255382736699,3253.3546232743693,640.9007594623306
EST,Estonia,5,Jogeva,URBAN,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,170,40227,40851154,12255346,20425578,8170230,17646.600686107176,14297.162131385285,3349.4385547218776
EST,Estonia,5,Jogeva,URBAN,Res,W/LPB+CDL/HBET:1-3/RES,220,17372,17640430,5292130,8820214,3528087,2908.425013876623,1060.65498233514,1847.7700315414843
EST,Estonia,5,Jogeva,URBAN,Res,W/LWAL+CDL/HBET:1-3/RES,76,9358,9503079,2850923,4751540,1900616,1556.5023588170964,561.8766061643294,994.6257526527676
EST,Estonia,6,Laane-Viru,RURAL,Res,CR/LFINF+CDN/H:3/RES,3316,606805,581205576,174361671,290602784,116241114,232618.69434070372,110630.35888700657,121988.33545369735
EST,Estonia,6,Laane-Viru,RURAL,Res,CR/LWAL+CDN/HBET:4-10/RES,171,141339,135375858,40612758,67687929,27075171,61335.14662911541,32849.09461331865,28486.05201579674
EST,Estonia,6,Laane-Viru,RURAL,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,925,146137,126642928,37992877,63321464,25328586,74364.98608215331,62114.45392925314,12250.532152900088
EST,Estonia,6,Laane-Viru,RURAL,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,88,21440,18579628,5573889,9289814,3715926,10923.16766215488,9125.50278238958,1797.6648797652988
EST,Estonia,6,Laane-Viru,RURAL,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,462,112842,97787565,29336269,48893782,19557513,49500.83483701207,40105.29425466768,9395.540582344396
