ID_0,NAME_0,ID_1,NAME_1,SETTLEMENT,OCCUPANCY,TAXONOMY,BUILDINGS,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,COST_STRUCTURAL_USD,COST_NONSTRUCTURAL_USD,COST_CONTENTS_USD,TOTAL_REPL_EC_TON,EC_STRUCTURAL_TON,EC_NONSTRUCTURAL_TON
BIH,Bosnia and Herzegovina,1,Brcko,Total,Ind,CR+PC/LFM+CDL/H:1/IND,28,44412,33230200,4984530,8307550,19938120,18951.763383544436,13589.049572932936,5362.713810611498
BIH,Bosnia and Herzegovina,1,Brcko,Total,Ind,CR/LFINF+CDL/H:1/IND,22,35529,26584160,3987624,6646040,15950496,15161.423370145552,10871.245990001351,4290.1773801442
BIH,Bosnia and Herzegovina,1,Brcko,Total,Ind,CR/LFINF+CDL/HBET:3-5/IND,9,14804,11076733,1661510,2769183,6646040,6345.075974647383,4554.504890750924,1790.5710838964621
BIH,Bosnia and Herzegovina,1,Brcko,Total,Ind,CR/LFM+CDL/H:2/IND,28,44412,33230200,4984530,8307550,19938120,18972.597860368867,13607.650018625394,5364.947841743472
BIH,Bosnia and Herzegovina,1,Brcko,Total,Ind,CR/LFM+CDL/HBET:3-5/IND,9,14804,11076733,1661510,2769183,6646040,6345.075974647383,4554.504890750924,1790.5710838964621
BIH,Bosnia and Herzegovina,1,Brcko,Total,Ind,MCF/LWAL+CDL/H:1/IND,18,29608,22153467,3323020,5538367,13292080,12634.53002787963,9059.376934713626,3575.153093166
BIH,Bosnia and Herzegovina,1,Brcko,Total,Ind,MUR/LWAL+CDN/H:1/IND,13,20725,14032780,2104917,3508195,8419668,10309.109914786259,8758.878260347503,1550.2316544387577
BIH,Bosnia and Herzegovina,1,Brcko,Total,Ind,S+SL/LFM+CDL/H:1/IND,13,20725,14770103,2215515,3692526,8862062,5077.867569508545,3529.185920879895,1548.6816486286511
BIH,Bosnia and Herzegovina,1,Brcko,Total,Ind,S+SL/LFM+CDM/H:1/IND,6,8882,6330044,949507,1582511,3798027,2176.265139246519,1512.526342248526,663.7387969979932
BIH,Bosnia and Herzegovina,1,Brcko,Total,Ind,S/LFM+CDL/H:1/IND,18,29608,21100147,3165022,5275037,12660088,7254.069392205067,5041.680604853423,2212.3887873516446
BIH,Bosnia and Herzegovina,1,Brcko,Total,Ind,S/LFM+CDM/H:1/IND,20,32568,23210162,3481524,5802541,13926097,7979.469999770575,5545.845499511264,2433.6245002593087
BIH,Bosnia and Herzegovina,2,Federacija Bosna i Hercegovina,Total,Ind,CR+PC/LFM+CDL/H:1/IND,626,1003433,750801404,112620211,187700351,450480842,428194.66864121915,307030.03403827886,121164.63460294055
