ID_0,NAME_0,ID_1,NAME_1,SETTLEMENT,OCCUPANCY,TAXONOMY,BUILDINGS,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,COST_STRUCTURAL_USD,COST_NONSTRUCTURAL_USD,COST_CONTENTS_USD,TOTAL_REPL_EC_TON,EC_STRUCTURAL_TON,EC_NONSTRUCTURAL_TON
HRV,Croatia,1,Sibenik-Knin,Total,Ind,CR+PC/LFM+CDL/H:1/IND,60,38746,34791453,5218718,8697863,20874872,16533.858000582102,11855.336112120767,4678.521888461331
HRV,Croatia,1,Sibenik-Knin,Total,Ind,CR/LFINF+CDL/H:2/IND,8,5406,4854621,728193,1213655,2912773,2309.610959835731,1656.50961479217,653.1013450435611
HRV,Croatia,1,Sibenik-Knin,Total,Ind,CR/LFM+CDL/H:2/IND,10,6307,5663725,849559,1415931,3398235,2694.5413231000202,1932.5921522366982,761.9491708633213
HRV,Croatia,1,Sibenik-Knin,Total,Ind,CR/LWAL+CDL/H:1/IND,20,12615,11327450,1699117,2831862,6796470,5652.232853974536,4129.220488760224,1523.0123652143131
HRV,Croatia,1,Sibenik-Knin,Total,Ind,MCF/LWAL+CDL/H:1/IND,6,3604,3236414,485462,809104,1941849,1538.059405397172,1102.8350154269315,435.2243899702401
HRV,Croatia,1,Sibenik-Knin,Total,Ind,MUR/LWAL+CDN/H:1/IND,1,901,732046,109807,183012,439228,448.22536103469133,380.8144050689754,67.41095596571584
HRV,Croatia,1,Sibenik-Knin,Total,Ind,S/LFBR+CDM/H:1/IND,15,9912,8476323,1271448,2119081,5085794,2522.1189654480295,1782.4417477687293,739.6772176792996
HRV,Croatia,1,Sibenik-Knin,Total,Ind,S/LFBR+CDM/HBET:3-5/IND,7,4505,3852874,577931,963219,2311724,1150.0698931197214,813.6443453704031,336.4255477493181
HRV,Croatia,1,Sibenik-Knin,Total,Ind,S/LFBR+CDM/HBET:6-/IND,4,2703,2311724,346759,577931,1387035,690.5989204569705,488.7077185378888,201.89120191908174
HRV,Croatia,1,Sibenik-Knin,Total,Ind,S/LFINF+CDL/H:1/IND,3,1802,1541150,231172,385287,924690,441.5544795245289,306.8817339648949,134.67274555963402
HRV,Croatia,1,Sibenik-Knin,Total,Ind,S/LFM+CDL/H:1/IND,4,2703,2311724,346759,577931,1387035,662.3173291617935,460.31540588484233,202.0019232769511
HRV,Croatia,1,Sibenik-Knin,Total,Ind,S/LFM+CDL/HBET:3-5/IND,1,901,770575,115586,192644,462345,221.5068329034666,154.12310876849503,67.38372413497159
HRV,Croatia,2,Bjelovarska-Bilogorska,Total,Ind,CR+PC/LFM+CDL/H:1/IND,159,102730,92246136,13836920,23061534,55347681,43837.889011386826,31433.25507762728,12404.633933759553
HRV,Croatia,2,Bjelovarska-Bilogorska,Total,Ind,CR/LFINF+CDL/H:2/IND,22,14334,12871554,1930733,3217888,7722932,6123.688871880966,4392.0638914424535,1731.6249804385097
HRV,Croatia,2,Bjelovarska-Bilogorska,Total,Ind,CR/LFM+CDL/H:2/IND,26,16723,15016813,2252522,3754203,9010088,7144.294090444459,5124.069743307866,2020.2243471365946
