ID_0,NAME_0,ID_1,NAME_1,SETTLEMENT,OCCUPANCY,TAXONOMY,BUILDINGS,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,COST_STRUCTURAL_USD,COST_NONSTRUCTURAL_USD,COST_CONTENTS_USD,TOTAL_REPL_EC_TON,EC_STRUCTURAL_TON,EC_NONSTRUCTURAL_TON
SWE,Sweden,1,Ostergotland,RURAL,Res,CR/LFINF+CDN/H:3/RES,9842,3149752,6363795992,1909138799,3181897995,1272759200,1207457,574250,633207
SWE,Sweden,1,Ostergotland,RURAL,Res,CR/LWAL+CDN/HBET:4-10/RES,692,498570,1007316301,302194891,503658148,201463261,216359,115875,100484
SWE,Sweden,1,Ostergotland,RURAL,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,7385,775466,1417500993,425250299,708750495,283500197,394612,329605,65006
SWE,Sweden,1,Ostergotland,RURAL,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,692,131567,240496284,72148886,120248143,48099257,67029,55998,11031
SWE,Sweden,1,Ostergotland,RURAL,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,4610,875995,1601267717,480380316,800633859,320253545,384274,311337,72937
SWE,Sweden,1,Ostergotland,RURAL,Res,W/LPB+CDL/HBET:1-3/RES,6192,650142,1188419682,356525903,594209841,237683938,108846,39694,69152
SWE,Sweden,1,Ostergotland,RURAL,Res,W/LWAL+CDL/HBET:1-3/RES,3861,733428,1340657304,402197192,670328651,268131461,121982,44033,77949
SWE,Sweden,1,Ostergotland,URBAN,Res,CR/LFINF+CDN/H:3/RES,18158,5810416,13478573257,4043571982,6739286632,2695714652,2227422,1059332,1168090
SWE,Sweden,1,Ostergotland,URBAN,Res,CR/LWAL+CDN/HBET:4-10/RES,1276,919432,2132831817,639849544,1066415908,426566363,398995,213689,185306
SWE,Sweden,1,Ostergotland,URBAN,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,13624,1294276,2716358034,814907409,1358179019,543271606,658618,550121,108497
SWE,Sweden,1,Ostergotland,URBAN,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,1277,204319,428812234,128643672,214406118,85762447,104094,86963,17131
SWE,Sweden,1,Ostergotland,URBAN,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,8504,1360714,2855792822,856737846,1427896410,571158562,596907,483611,113296
SWE,Sweden,1,Ostergotland,URBAN,Res,W/LPB+CDL/HBET:1-3/RES,11422,1085111,2277369369,683210812,1138684685,455473874,181667,66250,115417
SWE,Sweden,1,Ostergotland,URBAN,Res,W/LWAL+CDL/HBET:1-3/RES,7120,1139188,2390863021,717258908,1195431513,478172604,189466,68394,121072
SWE,Sweden,2,Blekinge,RURAL,Res,CR/LFINF+CDN/H:3/RES,3340,1068810,2159433481,647830044,1079716741,431886696,409728,194861,214867
SWE,Sweden,2,Blekinge,RURAL,Res,CR/LWAL+CDN/HBET:4-10/RES,235,169181,341813596,102544079,170906799,68362720,73417,39320,34097
SWE,Sweden,2,Blekinge,RURAL,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,2506,263140,481002073,144300623,240501036,96200415,133904,111845,22059
SWE,Sweden,2,Blekinge,RURAL,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,235,44645,81607833,24482350,40803916,16321566,22745,19002,3743
SWE,Sweden,2,Blekinge,RURAL,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,1565,297253,543359825,163007946,271679912,108671965,130397,105647,24750
SWE,Sweden,2,Blekinge,RURAL,Res,W/LPB+CDL/HBET:1-3/RES,2101,220614,403267669,120980301,201633835,80653534,36935,13469,23465
SWE,Sweden,2,Blekinge,RURAL,Res,W/LWAL+CDL/HBET:1-3/RES,1310,248874,454926629,136477988,227463315,90985326,41392,14942,26450
SWE,Sweden,2,Blekinge,URBAN,Res,CR/LFINF+CDN/H:3/RES,6338,2028251,4704983501,1411495050,2352491750,940996700,777529,369783,407747
SWE,Sweden,2,Blekinge,URBAN,Res,CR/LWAL+CDN/HBET:4-10/RES,446,321049,744745004,223423501,372372502,148949001,139322,74616,64706
SWE,Sweden,2,Blekinge,URBAN,Res,MUR+CB/LWAL+CDN/HBET:1-2/RES,4756,451796,948202696,284460809,474101347,189640540,229906,192032,37874
SWE,Sweden,2,Blekinge,URBAN,Res,MUR+CB/LWAL+CDN/HBET:1-4/RES,446,71344,149733218,44919965,74866608,29946644,36348,30366,5982
SWE,Sweden,2,Blekinge,URBAN,Res,MUR+CL/LWAL+CDN/HBET:1-4/RES,2969,475021,996951095,299085329,498475548,199390219,208378,168827,39551
SWE,Sweden,2,Blekinge,URBAN,Res,W/LPB+CDL/HBET:1-3/RES,3987,378780,794964362,238489309,397482179,158992873,63415,23126,40289
SWE,Sweden,2,Blekinge,URBAN,Res,W/LWAL+CDL/HBET:1-3/RES,2486,397711,834694681,250408404,417347340,166938937,66146,23878,42269
SWE,Sweden,3,Dalarna,RURAL,Res,CR/LFINF+CDN/H:3/RES,9244,2957888,5976142380,1792842715,2988071196,1195228479,1133906,539271,594636
SWE,Sweden,3,Dalarna,RURAL,Res,CR/LWAL+CDN/HBET:4-10/RES,650,468200,945954623,283786388,472977312,189190924,203180,108816,94363
