ID_0,NAME_0,ID_1,NAME_1,SETTLEMENT,OCCUPANCY,TAXONOMY,BUILDINGS,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,COST_STRUCTURAL_USD,COST_NONSTRUCTURAL_USD,COST_CONTENTS_USD,TOTAL_REPL_EC_TON,EC_STRUCTURAL_TON,EC_NONSTRUCTURAL_TON
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,CR+PC/LWAL+CDL/HBET:3-5/COM,16,9426,11330140,2266028,3399042,5665070,4596,2793,1803
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,CR+PC/LWAL+CDL/HBET:6-/COM,5,3777,4539952,907990,1361986,2269976,1843,1121,723
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,CR+PC/LWAL+CDM/H:1/COM,143,28743,25465683,5093136,7639705,12732842,13960,8471,5489
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,CR+PC/LWAL+CDM/H:2/COM,86,22732,25304398,5060880,7591319,12652199,11051,6709,4342
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,CR+PC/LWAL+CDM/HBET:3-5/COM,11,6296,7567829,1513566,2270349,3783914,3070,1866,1204
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,CR+PC/LWAL+CDM/HBET:6-/COM,5,3777,4539952,907990,1361986,2269976,1843,1121,723
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,CR/LDUAL+CDH/HBET:3-5/COM,11,6296,7567829,1513566,2270349,3783914,2957,1753,1204
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,CR/LDUAL+CDH/HBET:6-/COM,5,3777,4539952,907990,1361986,2269976,1776,1053,723
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,CR/LDUAL+CDL/HBET:3-5/COM,10,6296,7567829,1513566,2270349,3783914,2957,1753,1204
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,CR/LDUAL+CDL/HBET:6-/COM,5,3777,4539952,907990,1361986,2269976,1776,1053,723
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,CR/LDUAL+CDM/HBET:3-5/COM,10,6296,7567829,1513566,2270349,3783914,2957,1753,1204
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,CR/LDUAL+CDM/HBET:6-/COM,5,3777,4539952,907990,1361986,2269976,1776,1053,723
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,CR/LFINF+CDL/HBET:3-5/COM,10,6296,7567829,1513566,2270349,3783914,2844,1640,1204
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,CR/LFINF+CDM/H:1/COM,80,15968,14147602,2829520,4244280,7073801,7186,4137,3049
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,CR/LFINF+CDM/H:2/COM,32,12774,11318082,2263616,3395425,5659041,5754,3314,2440
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,CR/LFINF+CDM/HBET:3-5/COM,16,9614,11563101,2312620,3468930,5781550,4343,2504,1839
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,CR/LFINF+CDN/HBET:6-/COM,5,3777,4539952,907990,1361986,2269976,1708,985,723
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,MCF/LWAL+CDL/H:1/COM,2196,367259,358181660,71636332,107454498,179090830,165272,95140,70133
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,MCF/LWAL+CDL/H:2/COM,3067,1037090,1007923567,201584713,302377070,503961783,467147,269024,198123
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,MCF/LWAL+CDL/HBET:3-5/COM,64,22180,27617727,5523546,8285318,13808863,10019,5777,4242
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,MUR+CL/LWAL+CDN/H:1/COM,3398,607289,462234956,92446992,138670487,231117478,321410,255089,66321
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,MUR+CL/LWAL+CDN/H:2/COM,735,186536,176793554,35358711,53038066,88396777,98795,78422,20373
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,MUR+CL/LWAL+CDN/HBET:3-5/COM,130,48735,48683974,9736796,14605192,24341987,25867,20542,5324
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,MUR+ST/LWAL+CDN/H:1/COM,2617,466605,355576948,71115390,106673084,177788474,246952,195995,50957
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,MUR+ST/LWAL+CDN/H:2/COM,546,139032,131551971,26310394,39465592,65775985,73635,58451,15185
MDA,Moldova,MDA.10_1,Mun. Chisinau,Total,Com,MUR+ST/LWAL+CDN/HBET:3-5/COM,98,36745,36686338,7337267,11005902,18343169,19503,15488,4014
MDA,Moldova,MDA.11_1,Cimislia,Total,Com,CR+PC/LWAL+CDL/HBET:3-5/COM,0,29,34671,6934,10401,17336,14,9,5
MDA,Moldova,MDA.11_1,Cimislia,Total,Com,CR+PC/LWAL+CDM/H:1/COM,2,311,275574,55115,82672,137787,151,92,59
MDA,Moldova,MDA.11_1,Cimislia,Total,Com,CR+PC/LWAL+CDM/H:2/COM,0,119,121244,24249,36373,60622,58,35,23
MDA,Moldova,MDA.11_1,Cimislia,Total,Com,CR/LFINF+CDM/H:1/COM,1,173,153096,30619,45929,76548,78,45,33
MDA,Moldova,MDA.11_1,Cimislia,Total,Com,CR/LFINF+CDM/H:2/COM,0,138,122477,24495,36743,61239,62,36,26
MDA,Moldova,MDA.11_1,Cimislia,Total,Com,CR/LFINF+CDM/HBET:3-5/COM,0,30,36036,7207,10811,18018,13,8,6
MDA,Moldova,MDA.11_1,Cimislia,Total,Com,MCF/LWAL+CDL/H:1/COM,17,3167,2907324,581465,872197,1453662,1425,820,605
MDA,Moldova,MDA.11_1,Cimislia,Total,Com,MCF/LWAL+CDL/H:2/COM,24,8989,8227531,1645506,2468259,4113765,4049,2332,1717
MDA,Moldova,MDA.11_1,Cimislia,Total,Com,MCF/LWAL+CDL/HBET:3-5/COM,0,130,161507,32301,48452,80754,59,34,25
MDA,Moldova,MDA.11_1,Cimislia,Total,Com,MUR+CL/LWAL+CDN/H:1/COM,30,5760,4213710,842742,1264113,2106855,3049,2420,629
MDA,Moldova,MDA.11_1,Cimislia,Total,Com,MUR+CL/LWAL+CDN/H:2/COM,2,641,578223,115645,173467,289112,340,270,70
MDA,Moldova,MDA.11_1,Cimislia,Total,Com,MUR+CL/LWAL+CDN/HBET:3-5/COM,1,250,250458,50092,75137,125229,133,105,27
MDA,Moldova,MDA.11_1,Cimislia,Total,Com,MUR+ST/LWAL+CDN/H:1/COM,23,4413,3229992,645999,968998,1614995,2336,1854,482
