ID_0,NAME_0,ID_1,NAME_1,SETTLEMENT,OCCUPANCY,TAXONOMY,BUILDINGS,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,COST_STRUCTURAL_USD,COST_NONSTRUCTURAL_USD,COST_CONTENTS_USD,TOTAL_REPL_EC_TON,EC_STRUCTURAL_TON,EC_NONSTRUCTURAL_TON
DNK,Denmark,1,Hovedstaden,Total,Ind,CR+PC/LFM+CDN/H:1/IND,3649,3754471,8990180416,1348527062,2247545104,5394108250,1602141,1148790,453351
DNK,Denmark,1,Hovedstaden,Total,Ind,CR/LFM+CDN/H:2/IND,1766,1816679,4350087298,652513095,1087521825,2610052379,776082,556627,219455
DNK,Denmark,1,Hovedstaden,Total,Ind,MUR/LWAL+CDN/H:1/IND,824,847784,1836703526,275505529,459175881,1102022115,421698,358286,63412
DNK,Denmark,1,Hovedstaden,Total,Ind,S+SL/LFM+CDN/H:1/IND,706,726672,1657176114,248576417,414294028,994305668,178038,123739,54299
DNK,Denmark,1,Hovedstaden,Total,Ind,S/LFBR+CDN/H:1/IND,1177,1211120,2761960189,414294028,690490047,1657176114,308179,217798,90381
DNK,Denmark,1,Hovedstaden,Total,Ind,S/LFM+CDN/H:1/IND,2472,2543351,5800116397,870017460,1450029099,3480069839,623132,433086,190046
DNK,Denmark,1,Hovedstaden,Total,Ind,W/LWAL+CDN/H:1/IND,1177,1211120,2623862180,393579327,655965545,1574317308,189486,104853,84634
DNK,Denmark,2,Midtjylland,Total,Ind,CR+PC/LFM+CDN/H:1/IND,6031,6204289,14856337422,2228450613,3714084356,8913802454,2647550,1898384,749166
DNK,Denmark,2,Midtjylland,Total,Ind,CR/LFM+CDN/H:2/IND,2918,3002076,7188550366,1078282555,1797137592,4313130219,1282482,919831,362651
DNK,Denmark,2,Midtjylland,Total,Ind,MUR/LWAL+CDN/H:1/IND,1362,1400969,3035165710,455274856,758791428,1821099426,696859,592070,104789
DNK,Denmark,2,Midtjylland,Total,Ind,S+SL/LFM+CDN/H:1/IND,1167,1200830,2738495378,410774306,684623844,1643097226,294210,204480,89730
DNK,Denmark,2,Midtjylland,Total,Ind,S/LFBR+CDN/H:1/IND,1945,2001384,4564158962,684623844,1141039741,2738495378,509268,359913,149355
