ID_0,NAME_0,ID_1,NAME_1,SETTLEMENT,OCCUPANCY,TAXONOMY,BUILDINGS,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,COST_STRUCTURAL_USD,COST_NONSTRUCTURAL_USD,COST_CONTENTS_USD,TOTAL_REPL_EC_TON,EC_STRUCTURAL_TON,EC_NONSTRUCTURAL_TON
SRB,Serbia,1,Sumadijski,Total,Ind,CR+PC/LFM+CDL/H:1/IND,284,437033,523243360,78486504,130810840,313946016,186494,133723,52772
SRB,Serbia,1,Sumadijski,Total,Ind,CR/LFINF+CDL/H:1/IND,40,60981,73010701,10951605,18252675,43806421,26023,18659,7364
SRB,Serbia,1,Sumadijski,Total,Ind,CR/LFM+CDL/H:2/IND,46,71145,85179152,12776873,21294788,51107491,30393,21799,8594
SRB,Serbia,1,Sumadijski,Total,Ind,CR/LWAL+CDL/H:2/IND,92,142290,170358303,25553745,42589576,102214982,63825,46639,17186
SRB,Serbia,1,Sumadijski,Total,Ind,MCF/LWAL+CDL/H:1/IND,26,40654,48673801,7301070,12168450,29204281,17348,12439,4909
SRB,Serbia,1,Sumadijski,Total,Ind,MUR/LWAL+CDN/H:1/IND,7,10164,11009550,1651433,2752388,6605730,5056,4295,760
SRB,Serbia,1,Sumadijski,Total,Ind,S+SR/LFM+CDL/HBET:3-5/IND,7,10164,11589000,1738350,2897250,6953400,2498,1738,760
SRB,Serbia,1,Sumadijski,Total,Ind,S/LFBR+CDM/H:1/IND,73,111799,127479002,19121850,31869751,76487401,28448,20105,8343
SRB,Serbia,1,Sumadijski,Total,Ind,S/LFBR+CDM/HBET:3-5/IND,33,50818,57945001,8691750,14486250,34767001,12972,9177,3795
SRB,Serbia,1,Sumadijski,Total,Ind,S/LFINF+CDL/H:1/IND,13,20327,23178000,3476700,5794500,13906800,4980,3461,1519
SRB,Serbia,1,Sumadijski,Total,Ind,S/LFM+CDL/H:1/IND,40,60981,69534001,10430100,17383500,41720401,14941,10384,4557
SRB,Serbia,2,Borski,Total,Ind,CR+PC/LFM+CDL/H:1/IND,216,332303,397853907,59678086,99463477,238712344,141803,101678,40125
SRB,Serbia,2,Borski,Total,Ind,CR/LFINF+CDL/H:1/IND,30,46368,55514499,8327175,13878625,33308699,19787,14188,5599
SRB,Serbia,2,Borski,Total,Ind,CR/LFM+CDL/H:2/IND,35,54096,64766915,9715037,16191729,38860149,23110,16575,6535
