ID_0,NAME_0,ID_1,NAME_1,SETTLEMENT,OCCUPANCY,TAXONOMY,BUILDINGS,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,COST_STRUCTURAL_USD,COST_NONSTRUCTURAL_USD,COST_CONTENTS_USD,TOTAL_REPL_EC_TON,EC_STRUCTURAL_TON,EC_NONSTRUCTURAL_TON
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LDUAL+CDL+LFC:0.0/H:10/COM,26,63374,189864365,37972873,56959310,94932183,29905.961074927043,17761.226322264767,12144.734752662274
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDH+LFC:5.0/H:3/COM,2143,501684,1455531966,291106392,436659590,727765983,226192.1447562152,130313.58969635292,95878.55505986241
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDH+LFC:5.0/H:4/COM,1290,371466,1073591359,214718271,322077407,536795680,167639.02969216334,96618.93514015155,71020.0945520118
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDH+LFC:5.0/H:5/COM,616,222997,644651355,128930271,193395406,322325677,100731.28010070864,58079.9154030255,42651.36469768313
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDH+LFC:5.0/H:6/COM,213,110848,323172397,64634479,96951719,161586199,50119.006859553716,28909.33890742979,21209.667952123913
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDL+LFC:0.0/H:10/COM,26,63374,189864365,37972873,56959310,94932183,28761.758125283355,16616.65923988632,12145.098885397034
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDL+LFC:0.0/H:3/COM,129,95112,284945051,56989010,85483516,142472526,42882.553324220775,24705.452200723048,18177.101123497716
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDL+LFC:0.0/H:4/COM,52,50683,151841833,30368366,45552550,75920916,22872.577681132218,13182.63365910063,9689.944022031588
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDL+LFC:0.0/H:5/COM,26,31686,94928777,18985755,28478633,47464388,14312.974773447593,8252.612211361524,6060.362562086073
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDL+LFC:0.0/H:6/COM,26,38019,113902066,22780413,34170620,56951033,17189.82047438841,9915.327356952284,7274.4931174361245
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDL+LFC:0.0/H:7/COM,26,44364,132909927,26581985,39872978,66454963,20077.39776564412,11585.555866094128,8491.84189954999
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDL+LFC:0.0/H:8/COM,26,50697,151883216,30376643,45564965,75941608,22965.02251128939,13257.134410378196,9707.888100911194
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDL+LFC:0.0/H:9/COM,26,57041,170891077,34178215,51267323,85445538,25863.368725058637,14936.224491971449,10927.14423308719
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDM+LFC:5.0/H:1/COM,3074,700841,1510361334,302072268,453108399,755180667,315389.7072337218,181555.19277111796,133834.51446260352
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDM+LFC:5.0/H:2/COM,2826,1356841,3734224539,746844908,1120267362,1867112269,611176.2453309211,351968.1483863016,259208.0969446196
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDM+LFC:5.0/H:3/COM,1569,515619,1516538258,303307651,454961478,758269129,232474.56999927489,133933.0160666805,98541.5539325947
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDM+LFC:5.0/H:4/COM,896,306517,893174642,178634929,267952392,446587321,138328.1081527484,79725.5525020324,58602.55565071599
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDM+LFC:5.0/H:5/COM,455,194024,565277852,113055570,169583356,282638926,87643.3448383169,50533.63723977522,37109.70759854173
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDM+LFC:5.0/H:6/COM,228,116450,339270115,67854022,101781035,169635058,52651.71956101049,30370.242391103908,22281.477169906593
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDM+LFC:5.0/H:7/COM,26,44364,132909927,26581985,39872978,66454964,20077.397765644117,11585.555866094128,8491.84189954999
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDN/H:10/COM,26,63374,189864365,37972873,56959310,94932183,28761.758125283355,16616.65923988632,12145.098885397034
ESP,Spain,ESP.10_1,Comunidad Valenciana,Total,Com,CR/LFINF+CDN/H:7/COM,26,44364,132909927,26581985,39872978,66454963,20077.403521694116,11585.558744119127,8491.844777574992
