ID_0,NAME_0,ID_1,NAME_1,SETTLEMENT,OCCUPANCY,TAXONOMY,BUILDINGS,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,COST_STRUCTURAL_USD,COST_NONSTRUCTURAL_USD,COST_CONTENTS_USD,TOTAL_REPL_EC_TON,EC_STRUCTURAL_TON,EC_NONSTRUCTURAL_TON
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LDUAL+CDH+LFC:0.0/H:2/RES,171,22225,33261175,9978354,16630587,6652234,9050,4584,4465
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LDUAL+CDH+LFC:0.0/HBET:3-5/RES,28,20515,30702622,9210788,15351311,6140524,8372,4245,4127
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LDUAL+CDH+LFC:5.0/H:2/RES,7,931,1393016,417905,696508,278603,379,192,187
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LDUAL+CDH+LFC:5.0/HBET:3-5/RES,1,859,1285861,385758,642930,257172,351,178,173
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDH+LFC:0.0/H:1/RES,1,190,284949,85484,142474,56990,82,44,38
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDH+LFC:0.0/H:2/RES,217,28236,42257412,12677222,21128706,8451480,12177,6505,5672
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDH+LFC:5.0/H:2/RES,9,1176,1760725,528218,880363,352145,507,271,236
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDL+LFC:7.0/H:1/RES,453,63348,94808297,28442488,47404148,18961660,27298,14578,12720
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDL+LFC:7.0/H:2/RES,223,28943,43317739,12995322,21658869,8663546,12482,6668,5814
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDL+LFC:7.0/HBET:3-5/RES,74,53522,80100514,24030154,40050256,16020103,23136,12371,10765
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDM+LFC:0.0/H:1/RES,28,3926,5874971,1762491,2937486,1174994,1692,904,788
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDM+LFC:0.0/H:2/RES,36,4752,7110997,2133298,3555498,1422199,2050,1095,955
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDM+LFC:0.0/HBET:3-5/RES,4,2596,3884521,1165356,1942260,776904,1122,600,522
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDM+LFC:3.0/H:1/RES,129,17950,26864795,8059438,13432398,5372958,7735,4131,3604
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDM+LFC:3.0/H:2/RES,3,442,661488,198446,330744,132298,191,102,89
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDM+LFC:3.0/HBET:3-5/RES,14,10413,15583729,4675119,7791864,3116746,4501,2407,2094
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDM+LFC:4.0/H:1/RES,143,20008,29944755,8983425,14972378,5988952,8622,4604,4018
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDM+LFC:4.0/H:2/RES,180,23483,35146414,10543924,17573209,7029281,10128,5410,4717
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDM+LFC:4.0/HBET:3-5/RES,18,12959,19393871,5818162,9696936,3878774,5602,2995,2606
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDM+LFC:7.0/H:1/RES,6,752,1125128,337538,562564,225026,324,173,151
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDM+LFC:7.0/H:2/RES,0,13,19456,5837,9728,3891,6,3,3
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDM+LFC:7.0/HBET:3-5/RES,1,434,650114,195034,325057,130023,188,100,87
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDM+LFC:8.0/H:1/RES,7,1003,1500171,450051,750086,300034,432,231,201
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDM+LFC:8.0/H:2/RES,9,1176,1760725,528218,880363,352145,507,271,236
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDM+LFC:8.0/HBET:3-5/RES,1,649,971579,291474,485790,194316,281,150,131
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDN/H:1/RES,230,32180,48158426,14447527,24079211,9631687,13867,7405,6461
ISL,Iceland,1,Eastern Region,RURAL,Res,CR/LWAL+CDN/H:2/RES,445,57888,86635476,25990644,43317738,17327093,24965,13336,11628
ISL,Iceland,1,Eastern Region,RURAL,Res,MUR/LWAL+CDN/H:1/RES,16,2218,3002737,900821,1501368,600547,971,786,185
ISL,Iceland,1,Eastern Region,RURAL,Res,MUR/LWAL+CDN/H:2/RES,231,29881,40459630,12137889,20229813,8091926,13093,10605,2488
ISL,Iceland,1,Eastern Region,RURAL,Res,MUR/LWAL+CDN/HBET:3-5/RES,1,418,565450,169635,282725,113090,183,149,35
ISL,Iceland,1,Eastern Region,RURAL,Res,W/LWAL+CDH/H:1/RES,3,490,663484,199045,331742,132697,81,29,52
ISL,Iceland,1,Eastern Region,RURAL,Res,W/LWAL+CDH/H:2/RES,223,28943,39192238,11757671,19596120,7838449,4812,1736,3076
ISL,Iceland,1,Eastern Region,RURAL,Res,W/LWAL+CDH/HBET:3-5/RES,15,10687,14470981,4341294,7235490,2894196,1779,643,1136
ISL,Iceland,1,Eastern Region,RURAL,Res,W/LWAL+CDL/H:1/RES,88,12468,16882810,5064843,8441405,3376562,2072,747,1325
ISL,Iceland,1,Eastern Region,RURAL,Res,W/LWAL+CDL/H:2/RES,3,455,616092,184828,308046,123218,76,27,48
ISL,Iceland,1,Eastern Region,RURAL,Res,W/LWAL+CDM/H:1/RES,496,69382,93947362,28184208,46973682,18789476,11529,4157,7372
ISL,Iceland,1,Eastern Region,RURAL,Res,W/LWAL+CDM/HBET:3-5/RES,0,139,188483,56545,94242,37697,23,8,15
ISL,Iceland,1,Eastern Region,RURAL,Res,W/LWAL+CDN/H:1/RES,223,31170,42207026,12662110,21103514,8441405,5180,1868,3312
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LDUAL+CDH+LFC:10.0/H:2/RES,4,593,887172,266152,443586,177434,241,122,119
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LDUAL+CDH+LFC:10.0/HBET:3-5/RES,1,547,818928,245678,409464,163786,223,113,110
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LDUAL+CDH+LFC:15.0/H:2/RES,43,5506,8241362,2472408,4120682,1648272,2242,1136,1106
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LDUAL+CDH+LFC:15.0/HBET:3-5/RES,7,5083,7607412,2282224,3803706,1521482,2074,1052,1023
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LDUAL+CDH+LFC:20.0/H:2/RES,60,7878,11790051,3537015,5895026,2358010,3208,1625,1583
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LDUAL+CDH+LFC:20.0/HBET:3-5/RES,10,7272,10883124,3264937,5441562,2176625,2968,1505,1463
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LDUAL+CDH+LFC:5.0/H:2/RES,19,2470,3696551,1108965,1848275,739310,1006,509,496
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LDUAL+CDH+LFC:5.0/HBET:3-5/RES,3,2280,3412201,1023660,1706100,682440,930,472,459
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LDUAL+CDH+LFC:8.0/H:2/RES,17,2231,3338569,1001571,1669285,667714,908,460,448
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LDUAL+CDH+LFC:8.0/HBET:3-5/RES,3,2059,3081756,924527,1540878,616351,840,426,414
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LWAL+CDH+LFC:10.0/H:2/RES,6,741,1108965,332690,554483,221793,320,171,149
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LWAL+CDH+LFC:15.0/H:1/RES,0,25,37714,11314,18857,7543,11,6,5
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LWAL+CDH+LFC:15.0/H:2/RES,54,6942,10389252,3116776,5194627,2077851,2994,1599,1394
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LWAL+CDH+LFC:20.0/H:1/RES,0,11,16762,5028,8381,3352,5,3,2
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LWAL+CDH+LFC:20.0/H:2/RES,77,9886,14795930,4438778,7397965,2959186,4263,2278,1986
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LWAL+CDH+LFC:5.0/H:1/RES,0,14,20952,6286,10476,4190,6,3,3
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LWAL+CDH+LFC:5.0/H:2/RES,24,3120,4669327,1400798,2334664,933866,1346,719,627
ISL,Iceland,2,Northeastern Region,RURAL,Res,CR/LWAL+CDH+LFC:8.0/H:2/RES,21,2795,4182939,1254882,2091470,836588,1205,644,562
