ID_0,NAME_0,ID_1,NAME_1,SETTLEMENT,OCCUPANCY,TAXONOMY,BUILDINGS,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,COST_STRUCTURAL_USD,COST_NONSTRUCTURAL_USD,COST_CONTENTS_USD,TOTAL_REPL_EC_TON,EC_STRUCTURAL_TON,EC_NONSTRUCTURAL_TON
LUX,Luxembourg,1,Diekirch,Total,Com,CR/LFINF+CDL/H:1/COM,64,82577,221460671,44292134,66438201,110730335,37161,21392,15769
LUX,Luxembourg,1,Diekirch,Total,Com,CR/LFINF+CDL/H:2/COM,7,18237,48908290,9781658,14672487,24454145,8215,4731,3484
LUX,Luxembourg,1,Diekirch,Total,Com,CR/LFINF+CDL/HBET:3-5/COM,159,359354,1318110258,263622052,395433077,659055129,162325,93594,68731
LUX,Luxembourg,1,Diekirch,Total,Com,CR/LFINF+CDL/HBET:6-/COM,17,47146,172930984,34586197,51879295,86465492,21316,12296,9021
LUX,Luxembourg,1,Diekirch,Total,Com,CR/LWAL+CDL/HBET:3-5/COM,56,106945,388999272,77799854,116699782,194499636,52144,31690,20453
LUX,Luxembourg,1,Diekirch,Total,Com,CR/LWAL+CDL/HBET:6-/COM,3,8861,32503247,6500649,9750974,16251623,4325,2629,1695
LUX,Luxembourg,1,Diekirch,Total,Com,MUR+CB/LWAL+CDN/H:1/COM,3,3373,7716086,1543217,2314826,3858043,2074,1704,370
LUX,Luxembourg,1,Diekirch,Total,Com,MUR+CB/LWAL+CDN/H:2/COM,7,6869,19630368,3926074,5889110,9815184,4227,3473,754
LUX,Luxembourg,1,Diekirch,Total,Com,MUR+CL/LWAL+CDN/H:1/COM,545,490799,1206879417,241375884,362063825,603439708,259757,206158,53599
LUX,Luxembourg,1,Diekirch,Total,Com,MUR+CL/LWAL+CDN/H:2/COM,510,420246,1196159691,239231938,358847908,598079845,222575,176676,45898
LUX,Luxembourg,1,Diekirch,Total,Com,MUR+ST/LWAL+CDN/H:1/COM,32,30844,76750068,15350014,23025020,38375034,16324,12956,3368
LUX,Luxembourg,1,Diekirch,Total,Com,MUR+ST/LWAL+CDN/H:2/COM,41,35564,96944255,19388851,29083277,48472128,18836,14952,3884
LUX,Luxembourg,1,Diekirch,Total,Com,W/LPB+CDL/H:1/COM,14,16927,45872484,9174497,13761745,22936242,3225,1126,2099
LUX,Luxembourg,1,Diekirch,Total,Com,W/LPB+CDL/H:2/COM,4,9788,27677571,5535514,8303271,13838786,1866,652,1214
LUX,Luxembourg,2,Grevenmacher,Total,Com,CR/LFINF+CDL/H:1/COM,50,63577,170504594,34100919,51151378,85252297,28611,16470,12141
LUX,Luxembourg,2,Grevenmacher,Total,Com,CR/LFINF+CDL/H:2/COM,5,14041,37654939,7530988,11296482,18827470,6324,3642,2682
LUX,Luxembourg,2,Grevenmacher,Total,Com,CR/LFINF+CDL/HBET:3-5/COM,122,276654,1014769028,202953805,304430708,507384514,124969,72055,52914
LUX,Luxembourg,2,Grevenmacher,Total,Com,CR/LFINF+CDL/HBET:6-/COM,13,36384,133456871,26691374,40037061,66728435,16451,9489,6962
LUX,Luxembourg,2,Grevenmacher,Total,Com,CR/LWAL+CDL/HBET:3-5/COM,44,82332,299473772,59894754,89842132,149736886,40143,24397,15746
LUX,Luxembourg,2,Grevenmacher,Total,Com,CR/LWAL+CDL/HBET:6-/COM,2,6822,25023163,5004633,7506949,12511582,3329,2024,1305
LUX,Luxembourg,2,Grevenmacher,Total,Com,MUR+CB/LWAL+CDN/H:1/COM,3,2597,5940623,1188124,1782187,2970311,1597,1312,285
LUX,Luxembourg,2,Grevenmacher,Total,Com,MUR+CB/LWAL+CDN/H:2/COM,5,5288,15112853,3022571,4533856,7556426,3254,2673,581
LUX,Luxembourg,2,Grevenmacher,Total,Com,MUR+CL/LWAL+CDN/H:1/COM,419,377865,929171171,185834234,278751352,464585585,199987,158721,41266
LUX,Luxembourg,2,Grevenmacher,Total,Com,MUR+CL/LWAL+CDN/H:2/COM,392,323532,920877257,184175451,276263178,460438629,171352,136016,35335
LUX,Luxembourg,2,Grevenmacher,Total,Com,MUR+ST/LWAL+CDN/H:1/COM,24,23746,59089658,11817932,17726897,29544829,12568,9975,2593
LUX,Luxembourg,2,Grevenmacher,Total,Com,MUR+ST/LWAL+CDN/H:2/COM,32,27379,74633884,14926777,22390166,37316943,14501,11511,2990
LUX,Luxembourg,2,Grevenmacher,Total,Com,W/LPB+CDL/H:1/COM,11,13032,35317400,7063480,10595220,17658700,2483,867,1616
LUX,Luxembourg,2,Grevenmacher,Total,Com,W/LPB+CDL/H:2/COM,3,7536,21309015,4261803,6392704,10654507,1436,502,934
LUX,Luxembourg,3,Luxembourg,Total,Com,CR/LFINF+CDL/H:1/COM,290,372413,998762767,199752553,299628830,499381384,167592,96475,71117
LUX,Luxembourg,3,Luxembourg,Total,Com,CR/LFINF+CDL/H:2/COM,32,82245,220570898,44114180,66171270,110285449,37047,21335,15712
LUX,Luxembourg,3,Luxembourg,Total,Com,CR/LFINF+CDL/HBET:3-5/COM,717,1620449,5943819036,1188763808,1783145711,2971909518,731981,422047,309933
LUX,Luxembourg,3,Luxembourg,Total,Com,CR/LFINF+CDL/HBET:6-/COM,78,213113,781698558,156339712,234509567,390849279,96357,55580,40777
LUX,Luxembourg,3,Luxembourg,Total,Com,CR/LWAL+CDL/HBET:3-5/COM,255,482240,1754101283,350820257,526230385,877050641,235129,142899,92230
LUX,Luxembourg,3,Luxembourg,Total,Com,CR/LWAL+CDL/HBET:6-/COM,15,39959,146568480,29313696,43970544,73284240,19502,11857,7645
LUX,Luxembourg,3,Luxembourg,Total,Com,MUR+CB/LWAL+CDN/H:1/COM,15,15212,34797893,6959579,10439368,17398946,9354,7684,1670
LUX,Luxembourg,3,Luxembourg,Total,Com,MUR+CB/LWAL+CDN/H:2/COM,31,30976,88521300,17704260,26556390,44260650,19061,15659,3402
LUX,Luxembourg,3,Luxembourg,Total,Com,MUR+CL/LWAL+CDN/H:1/COM,2457,2213372,5442661424,1088532285,1632798428,2721330712,1171436,929718,241718
LUX,Luxembourg,3,Luxembourg,Total,Com,MUR+CL/LWAL+CDN/H:2/COM,2298,1895032,5393869322,1078773864,1618160796,2696934661,1003663,796693,206970
LUX,Luxembourg,3,Luxembourg,Total,Com,MUR+ST/LWAL+CDN/H:1/COM,145,139095,346120180,69224036,103836054,173060090,73616,58426,15190
LUX,Luxembourg,3,Luxembourg,Total,Com,MUR+ST/LWAL+CDN/H:2/COM,185,160372,437156929,87431386,131147079,218578465,84937,67422,17515
LUX,Luxembourg,3,Luxembourg,Total,Com,W/LPB+CDL/H:1/COM,63,76336,206874730,41374946,62062419,103437365,14543,5078,9465
LUX,Luxembourg,3,Luxembourg,Total,Com,W/LPB+CDL/H:2/COM,18,44141,124818628,24963726,37445589,62409314,8414,2940,5474
